,edit_history_tweet_ids,id,text,withheld.copyright,withheld.country_codes
51,['1643621498266025986'],1643621498266025986,"as we were rushing to get home, we ordered via drive thru from wendys philippines pioneer branch and we are very much dismayed over the experience: one bacon mushroom melt meal was missing and all the drinks spilled out of the cup because the lid wasn't the right size. 🫤",,
52,['1643621389285351424'],1643621389285351424,timm__t xtrakobe wendys you wouldn’t get it,,
53,['1643621153779351556'],1643621153779351556,wendys went to try new breakfast sandwich this morning and to my utter suprise ur store doesn't open the dining room til 9am. went to whataburger next door and got breakfast where i can sit and eat.,,
54,['1643619931697577985'],1643619931697577985,"wendys wtf is this made from, this has to be some sort of trap",,
55,['1643616466640556036'],1643616466640556036,rosgo21 wendys can we get a shout out for our boy king cobra jfs? he's on of wendy's most prized employees. he makes a great tea and is always friendly with all the customers.,,
56,['1643615683983421444'],1643615683983421444,"just watch this video of corrupt sgt bonomo of torontopolice plotting to but me behind mental bars 

bclaw uchicagolaw loyolalawschool bu_law newstalk1010 gavinnewsom mwekerle ruthschris mcdonaldsil mcdonaldscanada timhortons wendys 
",,
57,['1643614811165454342'],1643614811165454342,stlouisblues wendys why not something kinda healthy,,
58,['1643614706723069959'],1643614706723069959,".bclaw uchicagolaw loyolalawschool bu_law newstalk1010 gavinnewsom mwekerle 

please look into this international political scandal
ruthschris mcdonaldsil mcdonaldscanada tucows timhortons wendys have all been involved and now they are all trying to cover it up",,
59,['1643614639211659264'],1643614639211659264,"congratulations to provoke_news innovation sabre award winners! proud to share wendys  roastday accolades with our incredible marketing team and agency partners.

",,
60,['1643614548996288512'],1643614548996288512,a blues win and a free wendys frosty-- call it a win-wen!  ,,
61,['1643614468960657409'],1643614468960657409,woodenaward wendys caitlinclark22 iowawbb laac congrats clark 💗,,
62,['1643614093595619330'],1643614093595619330,"rt palladiumsola: ""shhhhhh don't worry~

i won't tell big mc d you're leaking information for me fufu~

just relaaaax and goon for my fat…",,
63,['1643613795938443264'],1643613795938443264,wendys 🍦😎 ,,
64,['1643613647602688000'],1643613647602688000,ok tried wendys for the first time. all is better than mcdonald’s apart from the chicken nuggets. visiting again when it opens in peterborough ,,
65,['1643612958138695683'],1643612958138695683,formerlycbm wendys that looks really good.  may have to make that my dinner friday.,,
66,['1643612587903295490'],1643612587903295490,"wendys im tired of yall not puttin syrup in my bag, wastin my money 😒",,
67,['1643611971567091712'],1643611971567091712,wendys why mcdonalds looks way better than wendy's 😭,,
68,['1643610489140703232'],1643610489140703232,wendys what happen to freedom of speech no nigger not for you ,,
69,['1643610126228639745'],1643610126228639745,lmao yall remember when wendys put out that diss album. that shit was hard one of the songs came on the other day while shuffling and i thought it was legit til she started saying wendy's lmaoaoaoa,,
70,['1643609605216301056'],1643609605216301056,just had my first wendys baconator. sogood needmore,,
71,['1643608958584729600'],1643608958584729600,"woodenaward wendys caitlinclark22 iowawbb laac so glad i have been to the state of iowa prior to having experienced first hand how horrible their fans are and how backwards, uneducated, and vile their comments could be when things don't go their way. looks like a border fence is now needed around that state.",,
72,['1643608260539215874'],1643608260539215874,beardowncuz wendys robbyberger brilldumbshow wendys the memorial golf tourney (right up the road from you) in june is a perfect time for the bobdoessports collab. justsaying 🤷🏻‍♂️,,
73,['1643607791200813057'],1643607791200813057,chiromanglass wendys they know grape is superior,,
74,['1643607718115065859'],1643607718115065859,wendy from wendy’s wendys fourforfour fanart ,,
75,['1643607283199352832'],1643607283199352832,"beardowncuz wendys robbyberger brilldumbshow since the passion for the product is clearly there…..wendy’s gotta have the boys out to the headquarters in dublin, oh  (my city) to the r/d kitchen for recipe testing. it’s only fitting since they are clearly experts on the brand.",,
76,['1643607018253557760'],1643607018253557760,"i don’t know what’s going on at wendys corporate offices, but y’all been in the breakfast game long enough to start carrying strawberry jelly. what’s the hold up?",,
77,['1643605600742395905'],1643605600742395905,wendys notice me i go through your drive through everyday 🙏🏻🙏🏻🙏🏻 i love you ,,
78,['1643604938809901056'],1643604938809901056,"nestefan_ wendys sir, this is a wendy’s! 😀",,
79,['1643604830034751489'],1643604830034751489,wendys still waiting for a response.,,
80,['1643604617589141505'],1643604617589141505,not receiving my chicken nuggets from wendys last night nearly ended me. but i'm stronger than ever now.,,
81,['1643603758532919296'],1643603758532919296,gigglyjoe wendys imma need them to step their game up so we can have late night frostys,,
82,['1643603132750987264'],1643603132750987264,wendys bye,,
83,['1643601922727837699'],1643601922727837699,doordash_help wendys scammers,,
84,['1643601634402992128'],1643601634402992128,zonicbongsquad wendys copped a fit instantly ,,
85,['1643599698186436608'],1643599698186436608,"formerlycbm wendys thanks. yeah i just decided one day i was going to get in shape and tired of being overweight. 
and i knew that one of the biggest ways to achieve it was to give that up.
but like i said every once in awhile i really do crave it. 
shows how addictive that stuff is.",,
86,['1643599697402122245'],1643599697402122245,wendys biggie bag unboxing. ,,
87,['1643598009463197696'],1643598009463197696,"ngameos wendys wow, a decade. excellent self control sir. congrats",,
88,['1643597150771871744'],1643597150771871744,"wendys 
do you guys still do roasts?",,
89,['1643596743999647744'],1643596743999647744,"formerlycbm wendys i haven't had fast food in over a decade.
but the one thing that i still do crave is a wendy's spicy chicken sandwich.
and the way you have talked about their fish sandwich. has made me want to try it.",,
90,['1643596670372904960'],1643596670372904960,wendys hi 🥶,,
91,['1643593558455140352'],1643593558455140352,wendys what do i order from burger king?,,
92,['1643593373570289669'],1643593373570289669,yall should make them morning fries your regular fries wendys,,
93,['1643593330620792832'],1643593330620792832,"mcdonald's tells corporate employees to work from home ahead of layoffs, report says  via ⁦burgerking⁩ ⁦wendys⁩",,
94,['1643593229034569733'],1643593229034569733,"rt palladiumsola: ""shhhhhh don't worry~

i won't tell big mc d you're leaking information for me fufu~

just relaaaax and goon for my fat…",,
95,['1643593167604793346'],1643593167604793346,wendys i still haven’t been contacted regarding this incident 🤔,,
96,['1643591756083068929'],1643591756083068929,this is my lg fry i got w/ my combo yesterday wendys ,,
97,['1643589665599963136'],1643589665599963136,wendys how do i get in contact with someone about a delivery order through the app i can't get in contact with anyone in the app and i had two orders yesterday one was incorrect and the other never came,,
98,['1643588763593965568'],1643588763593965568,woodenaward wendys caitlinclark22 iowawbb laac congratulations,,
99,['1643584872886222850'],1643584872886222850,rosgo21 wendys people still watch espn? 😆,,
0,['1643583895856717826'],1643583895856717826,"heyjohnathanr wendys bojangles haven't tried that one, may need to.",,
1,['1643583700557340675'],1643583700557340675,wendys  whats for lunch?,,
2,['1643583689522139136'],1643583689522139136,chickennuggets wendys mcdonald burgerking baby chicks going inside the machine 🤦🏿👿fyp tiktok ,,
3,['1643583663420977152'],1643583663420977152,formerlycbm wendys the bojangler at bojangles is certified gold as well.,,
4,['1643583257248690176'],1643583257248690176,wendys i did,,
5,['1643583067854970882'],1643583067854970882,"i understand that everyone needs a job to provide, but wendys get them slow hoes off of front counter tryna flirt but can’t get ya damn order right!",,
6,['1643582743064846338'],1643582743064846338,formerlycbm wendys twitter has been useful today,,
7,['1643582214163030016'],1643582214163030016,"in other more important news, the wendys fish sandwich has been back over lent, and i've had my fair share of them. excellent, not sure why they don't keep it around all year.

gotta see if i can grab one more before sunday bc of course.",,
8,['1643580622827319296'],1643580622827319296,"i'm at wendy’s - wendys in cave city, ky ",,
9,['1643579953890328576'],1643579953890328576,"rt palladiumsola: ""shhhhhh don't worry~

i won't tell big mc d you're leaking information for me fufu~

just relaaaax and goon for my fat…",,
10,['1643579907186860033'],1643579907186860033,"""shhhhhh don't worry~

i won't tell big mc d you're leaking information for me fufu~

just relaaaax and goon for my fat wendy's ass.

good slave, you love this meat better don't you~

keep being a good slave and i'll let you spurt!""

findom femdom wendys atm corperategoon ",,
11,['1643577727247691776'],1643577727247691776,"totally not wendys taking shots at macdonalds with one for their new ads about having an actual functioning ice-cream machine, y’all play too much 🤣",,
12,['1643577125264408577'],1643577125264408577,wendys no,,
13,['1643577064677842944'],1643577064677842944,wendysquadchallenge wendys nationalholiday ,,
14,['1643575406380089344'],1643575406380089344,"i just joined the secret fast food club. now all i want is to head to us, go to wendys, and get them 50 nuggets",,
15,['1643573157729640450'],1643573157729640450,"wildbillag wendys seriously? ""your fries are soggy.""?
you've earned people's disdain for you.",,
16,['1643572447189295106'],1643572447189295106,wendys no you hang up,,
17,['1643568394086514688'],1643568394086514688,"liquidatixn luvalot777 doordash_help wendys no, i did speak with doordash and they said no refund",,
18,['1643566123177197569'],1643566123177197569,supersquirtle78 wendys you know damn well if that was you at mcdonald’s your not serving nobody you tryna get outta there,,
19,['1643566092860653568'],1643566092860653568,bostonlogan logan massport market place as an employee here we should t have to here angry passengers because you took out all burgerking mcdonalds wendys  now i’m not a trash ass place like hudson group but i’d open up shop here taco bell maybe popeyes chicken js,,
20,['1643561951404908545'],1643561951404908545,"rogershelps i just told you what's happening with my internet. it's being broken into by canborder citimmcanada and you are allowing them to do it rogershelps 

lisalaflamme_ fordnation mcdonaldscanada tucows timhortons wendys shopprsdrugmart loblawson",,
21,['1643561913543016448'],1643561913543016448,wendys ,,
22,['1643560548624224257'],1643560548624224257,wendys what do you say? ,,
23,['1643556092897574912'],1643556092897574912,"wendys your tortured, murdered animals are a disgusting meal.",,
24,['1643555471440183298'],1643555471440183298,is it to early for wendys,,
25,['1643555426623971328'],1643555426623971328,"wendys my beef has a good effect in between those two buns, wendy.",,
26,['1643554689970212864'],1643554689970212864,"rosgo21 wendys i don't want to see black or brown people. if your ads could have fewer of them in the future, i would appreciate it.",,
27,['1643553678467678216'],1643553678467678216,"wendys the 1984 commercial was right, “i don’t think anybody’s there.” ",,
28,['1643550855013216256'],1643550855013216256,wendys when is it gonna happen ,,
29,['1643549608730312704'],1643549608730312704,rosgo21 wendys wendy's is horrible,,
30,['1643548091541274625'],1643548091541274625,wendys for damn sure not in your beef patties,,
31,['1643546853797969921'],1643546853797969921,woodenaward wendys caitlinclark22 iowawbb laac who cares !,,
32,['1643546062387576832'],1643546062387576832,wendys is the wendys girl name wendy,,
33,['1643546025574146048'],1643546025574146048,wendys can you do a commercial whetr dave amd the wendys girl kiss (if the wendys girl isnt of age dont do it tho),,
34,['1643545039254196224'],1643545039254196224,"wendys wendy, we need your help! nianticlabs is trying to limit our remote raids to 5 a day and doubling the price on us! pokemongo 

hearusniantic",,
35,['1643544473962512387'],1643544473962512387,"woodenaward wendys caitlinclark22 iowawbb laac john wooden, i remember him. the wizard of westwood - prince of poly. i imitated jw when i rolled up my program after my high school, dorsey defeated crenshaw for 🏀 city title in 1976 in poly pavilion. 
congrats caitlin, you deserve it!",,
36,['1643540915498229760'],1643540915498229760,iowayjim66 woodenaward wendys caitlinclark22 iowawbb laac she would not have beat caitlin anyway.,,
37,['1643540500954382337'],1643540500954382337,vanessastein8 wendys i think that's your wendy's 🧍🏾‍♀️,,
38,['1643540196460314627'],1643540196460314627,wendys hey wendys roast me physically and mentally,,
39,['1643537345034223617'],1643537345034223617,"wsouth17 iamjuanos wendys no go get yet, stay tuned",,
40,['1643537086274781185'],1643537086274781185,dancerr_lol wendys first furby now u cba man wtf,,
41,['1643536968687517696'],1643536968687517696,unkraut_lol wendys stop it,,
42,['1643536830636195840'],1643536830636195840,xtrakobe wendys this sound diabolical 😟 like the runs for hours,,
43,['1643536310429261824'],1643536310429261824,"wendys looking for that perfect iptv service?
looking to get all your sports, movies and series under one roof?
sick of missing the games that matter to you
dm us today
sports ⚽️
movies 🎥 
series 🍿 
worldwide channels 
adult (optional) 🔞 
24/7 support 

iptv",,
44,['1643536289021546496'],1643536289021546496,"wendys looking for that perfect iptv service?
looking to get all your sports, movies and series under one roof?
sick of missing the games that matter to you
dm us today
sports ⚽️
movies 🎥 
series 🍿 
worldwide channels 
adult (optional) 🔞 
24/7 support 

iptv",,
45,['1643536271661309952'],1643536271661309952,"wendys looking for that perfect iptv service?
looking to get all your sports, movies and series under one roof?
sick of missing the games that matter to you
dm us today
sports ⚽️
movies 🎥 
series 🍿 
worldwide channels 
adult (optional) 🔞 
24/7 support 

iptv",,
46,['1643535758903644160'],1643535758903644160,"liquidatixn sur00re luvalot777 doordash_help wendys hey, this made my day 😍
i just received 𝗙𝗿𝗲𝗲 $𝟳𝟱𝟬 𝘁𝗼 𝗺𝘆 𝗖𝗮𝘀𝗵 𝗔𝗽𝗽 account 🤑❤. all thanks to this survey.. 
thanks me later👇👇
",,
47,['1643535590930157569'],1643535590930157569,"liquidatixn kevinbourget5 doordash_help wendys dude, this made my day 😍
i just received 𝗙𝗿𝗲𝗲 $𝟳𝟱𝟬 𝘁𝗼 𝗺𝘆 𝗖𝗮𝘀𝗵 𝗔𝗽𝗽 account 🤑❤. all thanks to this survey.. 
thanks me later👇👇
 ",,
48,['1643535015181942788'],1643535015181942788,nathan_archbold iamjuanos wendys did you go get,,
49,['1643534709341794304'],1643534709341794304,"nightshiningpr jessewittenrich botcon
puggle idw galvy:ivisited transformersshatteredglass universe again! 04/04+saw optimusprime again! we saw lunch from wendys &amp; arbys 220! pugglestalk transformers shatteredglass shatteredglassoptimusprime galvysg funsgprime🔴🔥 ",,
50,['1643534479397470210'],1643534479397470210,"nightshiningpr jessewittenrich botcon
puggle idw galvy:ivisited transformersshatteredglass universe again! 04/04+saw optimusprime again! we saw lunch from wendys &amp; arbys 220! pugglestalk transformers shatteredglass shatteredglassoptimusprime galvysg funsgprime🔴🔥 ",,
51,['1643533270292787202'],1643533270292787202,"took my children on monday to wendysuk in sutton. avoid! crusted condiments stuck to the tables, food droppings on the floor, no trays available, the ice machine broken. and all served with rotten lettuce. staff indifferent to my complaints. sad, as in the us wendys is so good! ",,
52,['1643533148309864449'],1643533148309864449,behrlejennifer doordash_help wendys did they even help you?,,
53,['1643533102801666053'],1643533102801666053,sur00re luvalot777 doordash_help wendys did you get a refund?,,
54,['1643532551879786496'],1643532551879786496,day 51 of asking wendys for a follow,,
55,['1643532519160029184'],1643532519160029184,kevinbourget5 doordash_help wendys did they even help you? be honest,,
56,['1643529359431532545'],1643529359431532545,"doordash_help wendys i was overcharged 46$, i have been waiting days for my refund which i still haven’t got. every agent ghosts me or tells me to wait days for my refund what is this doordash? doordash_help",,
57,['1643524220473712640'],1643524220473712640,rosgo21 wendys shut up you fat fuck no one yo trash ass food,,
58,['1643516943771508737'],1643516943771508737,rosgo21 wendys nft profile picture detected. opinion invalidated.,,
59,['1643516089605984262'],1643516089605984262,wendys  so i work at one of your stores in ammon idaho as a grill specialist and i saw a commercial and i saw the grill specialist hold a white spatula.. its supposed to be red. cross contamination! procedure procedure procedure! lol,,
60,['1643514519946407936'],1643514519946407936,zonicbongsquad wendys come to los angeles to put ur pictures around especially hollywood,,
61,['1643510754929422337'],1643510754929422337,"gr8tflcomplainr hotdogandburge doordash wendys hey,i have been making $𝟱𝟬𝟬 𝗣𝗲𝗿 𝗗𝗮𝘆 for free 𝗪𝗮𝘁𝗰𝗵𝗶𝗻𝗴 𝗬𝗼𝘂𝗧𝘂𝗯𝗲 𝘃𝗶𝗱𝗲𝗼𝘀 𝗲𝘃𝗲𝗿𝘆𝗱𝗮𝘆. 
take a look at this, and start earning now, don't be late 👇🤑👇 thanks me later🙋
 ",,
62,['1643509805674266630'],1643509805674266630,rosgo21 wendys nft profile picture detected. opinion invalidated.,,
63,['1643509371643600901'],1643509371643600901,wendys yall need to keep them wedges on the menufor lunch and dinner too.,,
64,['1643506886321356802'],1643506886321356802,wendys nice start. now where’s the real stuff? the premium goods? dave’s burger? the french fry snack attack? orange creamsicle frosty sponsored by lil ugly mane? where is that stuff? i like the beginning. chili,,
65,['1643505870452686855'],1643505870452686855,"wendys hey wendys castro valley, ca....the chili is served at room temperature???? that's a potential bacteria problem. should be piping hot to avoid spoilage. stop trying to kill your customers. tonight april 4th. customer service also can be less dickish.",,
66,['1643505452796334080'],1643505452796334080,i want to live in a world where operagxofficial and wendys shitpost at each other to see who's the ultimate shitposter.,,
67,['1643504556314095617'],1643504556314095617,"maskedmaniacxxx lol,for wendys you chose the $5 for $5 deal,that's a junior bacon cheeseburger,do the dmdc combo &amp; it's a game changer... ",,
68,['1643504170056683522'],1643504170056683522,wendys pretty great burger.,,
69,['1643504016310276097'],1643504016310276097,"sussiejay doordash doordash_help wendys karen at least he let you know, he had to wait for your food for you",,
70,['1643501865995255810'],1643501865995255810,"nightshiningpr jessewittenrich botcon
puggle idw galvy:ivisited transformersshatteredglass universe again! 04/04+saw optimusprime again! we saw lunch from wendys &amp; arbys 220! pugglestalk transformers shatteredglass shatteredglassoptimusprime galvysg funsgprime🔴 ",,
71,['1643501814745120768'],1643501814745120768,"nightshiningpr jessewittenrich botcon
puggle idw galvy:ivisited transformersshatteredglass universe again! 04/04+saw optimusprime again! we saw lunch from wendys &amp; arbys 220! pugglestalk transformers shatteredglass shatteredglassoptimusprime galvysg funsgprime🔴 ",,
72,['1643501651708325889'],1643501651708325889,wendys i fucking love wendy's,,
73,['1643500911107473408'],1643500911107473408,wendys frosty is unmatched😋🤌❤️‍🔥,,
74,['1643497590988603396'],1643497590988603396,eubanksjarom wendys im pretty sure many burgers account for a whole cow prolly around 5000 patties. not all of those are sold for $1. many are sold for a whopping $3 in wendy’s hit meal deal the 2 for $6 where you can get 2 of these or mix n match with another popular menu item get it while it lasts,,
75,['1643497425813012482'],1643497425813012482,rosgo21 wendys nft profile picture detected. opinion invalidated.,,
76,['1643496715348217858'],1643496715348217858,"wendys all over print hoodies for only $51.00 up to $54.73 we also have tshirts and regular hoodies aswell

click the link below to check out the store
 ",,
77,['1643494238347472901'],1643494238347472901,"rosgo21 wendys all over print hoodies for only $51.00 up to $54.73 we also have tshirts and regular hoodies aswell

click the link below to check out the store
 ",,
78,['1643493715728826369'],1643493715728826369,"wendys all over print hoodies for only $51.00 up to $54.73 we also have tshirts and regular hoodies aswell

click the link below to check out the store
 ",,
79,['1643493198033985536'],1643493198033985536,"wendys god! i just won $54!  join now, it's easy! you can also  win these all👇👇👇 ",,
80,['1643493000004108288'],1643493000004108288,"wendys god! i just won $54!  join now, it's easy! you can also  win these all👇👇👇 ",,
81,['1643492978806145024'],1643492978806145024,wendys count yo days with this uncooked ass sandwich 😑,,
82,['1643492642855223297'],1643492642855223297,rosgo21 wendys this is sad and pathetic,,
83,['1643490862842642432'],1643490862842642432,"wendys wouldn’t know. the wendy’s in dubuque, ia doesn’t care to serve people if you’re not going through the drive-thru.",,
84,['1643489811901083648'],1643489811901083648,"elonmusk billburr lizzo gwenstefani missyelliott trutvjokers but if this is not some crazy awesome prank being pulled on me by the ""illuminati"" ha, what a disgusting world we live in, don't we? jk_rowling? i'd at least expect some lowly disgruntled intern at nbcsnl would have at least responded. maybe wendys is still in the room.",,
85,['1643488380603490307'],1643488380603490307,wendys you guys be saying y’all always use fresh meat but you ain’t in hawaii and alaska,,
86,['1643488155931123713'],1643488155931123713,wendys i'm going get food what should i get?,,
87,['1643488020920762369'],1643488020920762369,robertm000063 woodenaward wendys caitlinclark22 iowawbb laac maybe so but she has no class at all. it was her team that won it not her class less acts.she is a 100%joke',,
88,['1643487705664299008'],1643487705664299008,"lollimollie doordash_help wendys there is still a great chance of recovering your uber account, if you don’t mind i will like to advise you to contact charles_bermech on instagram or 1(404) 208-7906 on whatsapp. he can be of great assistance i assure you. ",,
89,['1643487067047882756'],1643487067047882756,wendys i made an order with my rewards and it took my points but when i went to pick it up it was not there and not on the receipt but still took my points ,,
90,['1643484308588380160'],1643484308588380160,hotdogandburge doordash wendys haha i heard it crashed 😅,,
91,['1643481956577845253'],1643481956577845253,just hit the wendy’s method at 1 in the morning i’m so littt shoutout wendys  for the free 4 for 4sss,,
92,['1643481298357420033'],1643481298357420033,"kingjamoose mmpadellan wendys 

thank me later 🥰🥰🥰",,
93,['1643480975115190272'],1643480975115190272,asstromikey definitely missed opportunity wendys,,
94,['1643480890218287105'],1643480890218287105,"wendy's employee shot in the face, 4 suspects arrested: pd - youtube wendys fastfood ",,
95,['1643479230242496512'],1643479230242496512,woodenaward wendys caitlinclark22 iowawbb laac not bad looking,,
96,['1643476386978443265'],1643476386978443265,mmpadellan got the whole ass wendys 4 for $4,,
97,['1643473293842825217'],1643473293842825217,wendys ,,
98,['1643471640209108995'],1643471640209108995,vanessastein8 wendys shredded lettuce on burgers is the worst man wdym 💀,,
99,['1643469919755948032'],1643469919755948032,"woodenaward wendys caitlinclark22 iowawbb laac yes, but, reese is the champion as a sophomore",,
0,['1643467518365794313'],1643467518365794313,"learning procreate on the fly 🍔 🍟

digitalartist ipad graffiti wendys art ",,
1,['1643467129751236608'],1643467129751236608,wendys ,,
2,['1643467042354520064'],1643467042354520064,hope y’all aren’t paying twit for these impressions over two days after the event you’re promoting espnw wendys this place ain’t safe for brands just sayin ,,
3,['1643465921774886914'],1643465921774886914,wendys ,,
4,['1643465526021337090'],1643465526021337090,wendys bring back the 4 for 4,,
5,['1643465448296529921'],1643465448296529921,wendys hi!,,
6,['1643464943818231808'],1643464943818231808,this is the second time i’ve gone to the wendy’s by my house and they said their system is down… like nah you just outside smoking a cigarette and lyin 😭 wendys,,
7,['1643464897756561409'],1643464897756561409,.wendys why are we doing grilled chicken wraps when everyone just wants a go-wrap...,,
8,['1643462414107566080'],1643462414107566080,rosgo21 wendys i don't know who this particularly loud woman is but it's disappointing to see wendy's catering to it.,,
9,['1643462403466706944'],1643462403466706944,"i'm at wendy’s - wendys in chandler, az ",,
10,['1643462126281846784'],1643462126281846784,zerefstillhere6 human101nature i’d make her wait the remainder of her lifetime because i’d absolutely refuse to serve her. go get cookies at wholefoods or a wendys.,,
