,edit_history_tweet_ids,id,text,withheld.copyright,withheld.country_codes
36,['1645519355931754522'],1645519355931754522,"rt funhouse619: pepsi cocacola_gb
new pepsi formula is vile and undrinkable. feel conned as not aware of the change, could immediately t…",,
37,['1645519272213446671'],1645519272213446671,"funhouse619 pepsi cocacola_gb it's horrible, it tastes like crap, and still the same price!!",,
38,['1645519170795175948'],1645519170795175948,"❶ ᴛʜʀᴇᴀᴅ ""new coke"" is trending, which makes this a great time to talk about what happened in april 1985 when coca-cola released new coke — and the hounds of hell ⭛

1980s weirdhistory
marketing mistake cocacola
pepsi newcoke blunder advertising generationjones ",,
39,['1645519037969956907'],1645519037969956907,has anyone else noticed that cans of pepsi don’t taste like they used to 🤷,,
40,['1645518835317964813'],1645518835317964813,"would you like apep-si?  this is a well known occult concept of duality on which the 3rd dimension has been based on. they're not only poisoning ur body, they're poisoning the soul as well through the evoking of the dark spirits. there are no coincidences in this realm—pepsi ",,
41,['1645518254935531520'],1645518254935531520,stuartgreen2018 pepsico pepsi why would you advocate for caffeine free pepsi when you can mix dirt into water for free?,,
42,['1645517524371472384'],1645517524371472384,"pepsi cocacola_gb
new pepsi formula is vile and undrinkable. feel conned as not aware of the change, could immediately tell it was different.  there are plenty of reduced sugar options available. won't be buying again...running back to coca-cola after 20 years with pepsi brand",,
43,['1645517373342973968'],1645517373342973968,pepsi one of 3 american companies that are still innovating,,
44,['1645517347011133443'],1645517347011133443,"tesla's semi is moving &amp; delivering frito-lay and pepsi products!

the electric truck is making waves in the transportation industry, providing a sustainable &amp; efficient way to transport goods. 🚚🌮 teslasemi sustainability efficiency ev
⚡cnbc: ",,
45,['1645517028227440640'],1645517028227440640,stuartgreen2018 pepsico pepsi it's called amazon. just go buy it. what are you doing?,,
46,['1645516911201906688'],1645516911201906688,thge future is pepsi. i'm seeing the high and low tide of culture. we're heading towarsd a fixed point as a society and it is very very pepsi,,
47,['1645516887697096706'],1645516887697096706,rt alangeek1: agenda2030_ yo siempre apoye a pepsi ahora más..!! 🙌🙌 pepsi ,,
48,['1645515917504249954'],1645515917504249954,"i have a petition that asks pepsico to bring caffeine free pepsi and their other caffeine free sodas back to all grocery stores and to make it easier for customers to find and buy.  would any pepsi fans like to sign and retweet this petition, please?
 ",,
49,['1645515586942763014'],1645515586942763014,life_utah alanadler insidernikola curiosity900 statsdman ron95803396 jabe8 marmaledetto supershrimpcap 999bpm lgm__2019 johnsnownw alexjohnston86 onlyaktien zorkmid123 medinapanea srmabekianj zack19192 andrewawski yatinkheti greenarrowinvst lizmilton11 onlyatkein joeysylvio capitalisttalk jones43346665 goncalves_marco msl0727 aaaldoaguilera jasonroycht nikolamotor iveco innercitypress univarsolutions pepsi $nkla reports first quarter results before market open may 4 -- that will likely drive the next leg lower.,,
50,['1645514679949873153'],1645514679949873153,wecleanwegreen noplasticfrance ourocean openlittermap schmidtocean pativillarrubia unyouthenvoy cocacola pepsi fanta littercoin plastiks_io uocean0719 wastemanagement zerowastechef globalrec_org i pick it up on my daily walks around my neighborhood. some people must think the gutter is a trash can.,,
51,['1645514642272276480'],1645514642272276480,rt flordelosmilag6: agenda2030_ es en serio? a partir de ahora a consumir pepsi🤔,,
52,['1645511615356305416'],1645511615356305416,"pepsi explain yourself, why is my can a square? ",,
53,['1645507937631363072'],1645507937631363072,pepsi jetblue zeroisnowboarding sweepstakes pepsi jetblue,,
54,['1645506473341116418'],1645506473341116418,pepsi jetblue zeroisnowboarding sweepstakes i’d love ❤️ a zero fee flight &amp; vacation package!!! thanks pepsi &amp; jetblue🥤💙❤️🥤💙❤️🥤 ,,
55,['1645505523121287168'],1645505523121287168,pepsi jetblue you are amazing pepsi and jetblue!!!  this would be a girls dream come true!  zeroisnowboarding sweepstakes,,
56,['1645503741196468237'],1645503741196468237,"rt dvcrypto8: what drink do you prefer?

doge_cola pepsi cocacola elonmusk davincij15 pcastagnoli fabrilemus7 juanfraescudero 

d…",,
57,['1645502148703133705'],1645502148703133705,a partir de hoy se consume pepsi ,,
58,['1645499566526169088'],1645499566526169088,"pepsi taking the biggest l tbh, i loved pepsi for years, always said coca cola was second best, but this new formula tastes like the rubbish 17p cheap cola. gonna stop buying unless it reverts 🤮",,
59,['1645498768115081245'],1645498768115081245,rt imnotcute03: hope everyone is having a good easter. my mom gave me a peepsi a 2023 limited pepsi. i will say that it really tastes li…,,
60,['1645498399746138114'],1645498399746138114,"rse una mano amiga para los afectados 🤝🌊 la cbn_bolivia se solidariza con los damnificados por las inundaciones en cobija y entrega una donación de 2.100 unidades de sus productos aguasomos y pepsi 
ayuda cobija compromisosocial unidosporlosdemás ",,
61,['1645496727565369344'],1645496727565369344,"rt alwayscaixukun: pepsixkun 

pepsi spokesperson caixukun is really handsome 😍
 蔡徐坤 pepsi ",,
62,['1645496516105183239'],1645496516105183239,"agenda2030_ siempre eh preferido la pepsi sobre la cocacola , menos azúcar y mejor sabor.",,
63,['1645495731569180672'],1645495731569180672,rt alangeek1: agenda2030_ yo siempre apoye a pepsi ahora más..!! 🙌🙌 pepsi ,,
64,['1645495461070147584'],1645495461070147584,rt flordelosmilag6: agenda2030_ es en serio? a partir de ahora a consumir pepsi🤔,,
65,['1645493505165336602'],1645493505165336602,"regalmovies mountaindew pepsi also. refills of both mountain dew, and pepsi. hell yeah. 😎🤟🏻 ",,
66,['1645492830557593600'],1645492830557593600,agenda2030_ yo siempre apoye a pepsi ahora más..!! 🙌🙌 pepsi ,,
67,['1645492745451216896'],1645492745451216896,"rt cxk_thailand: 230410 百事中国 weibo update

สแกน qr code เพื่อเข้าสู่ pepsi metaverse สร้าง “ความกระหาย” ที่คุณสามารถทำได้ด้วยกัน กับโฆษกเ…",,
68,['1645492299097415688'],1645492299097415688,"""khan's ftc reportedly reviving price discrimination law to investigate what big retailers pay for cola"" coke pepsi andrewrsorkin ",,
69,['1645492165676605444'],1645492165676605444,"99jamz 
pepsi 
make an announcement that it's not my job to go through starving wars in florida and outside of florida behind sacerficers, agitators, teeth clickers, trolls, and temperament dancers-queen imani l chambers
762-578-5230",,
70,['1645490972539723790'],1645490972539723790,"pepsi queremos entenderte, pero no logramos hacerlo 😔

¿la nueva imagen de la marca, avanza o retrocede?  🤔 ",,
71,['1645490578229010434'],1645490578229010434,"the coalition healthycuny is urging cuny’s board of trustees not to renew the pouring rights contract, which allows pepsico to market and distribute beverages on cuny campuses. jahlil_rush reports for the baruchticker.



pepsi healthycuny pepsi ",,
72,['1645490511703162880'],1645490511703162880,"soverysweetdiva peepsbrand pepsi always am anyway.
would need something way stronger than that to have that kinda effect on me. 😆",,
73,['1645489820486230016'],1645489820486230016,"euphoria inspired outfits - how to dress like a pepsi spokesperson?

for more inspiration: ？

euphoria lifestyleoutfits fashiontrend stylishstar  pepsivintage pepsi spokesperson outfitinspiration blueclothes blueshoes bluebags blueearrings ",,
74,['1645489310286716932'],1645489310286716932,"lily36302206 hersheys nestle unilever jnjcares cussonspro pepsi cocacola rspotweets palmoildetect rtd n shared 👍
boycottpalmoil
boycott4wildlife",,
75,['1645489248261242880'],1645489248261242880,hersheys nestle unilever jnjcares cussonspro pepsi cocacola and more cause deforestation humanrights abuses for palmoil despite being rspotweets members boycottpalmoil fightgreenwashing boycott4wildlife  via palmoildetect,,
76,['1645489196298117133'],1645489196298117133,"lindz_jay peepsbrand pepsi i don't mean just a sugar rush i mean you're going to be up all night for 2 to 3 days

maybe you should save that for the next cruise",,
77,['1645489141755392001'],1645489141755392001,"the boycott4wildlife is a boycott on supermarket brands, all rspotweets members eg. mdlz kelloggsus danone jnjcares cussonspro pepsi cocacola that cause deforestation for palmoil despite being rspotweets members   via palmoildetect",,
78,['1645489116505620480'],1645489116505620480,agenda2030_ es en serio? a partir de ahora a consumir pepsi🤔,,
79,['1645488713932365825'],1645488713932365825,pepsi ,,
80,['1645488157679394822'],1645488157679394822,"soverysweetdiva peepsbrand pepsi yes. yea, i do.",,
81,['1645487694137499655'],1645487694137499655,lindz_jay peepsbrand pepsi oh that's great if you want to have a really bad sugar high for the next 2-3 days,,
82,['1645487063389679616'],1645487063389679616,bruh again!!! meme funny pepsi ,,
83,['1645486039648043008'],1645486039648043008,"lily36302206 hersheys nestle unilever jnjcares cussonspro pepsi cocacola rspotweets palmoildetect rtd n shared👍👍
boycottpalmoil
boycott4wildlife",,
84,['1645479541664514078'],1645479541664514078,"pepsi jetblue 
zeroisnowboarding sweepstakes",,
85,['1645476757837840391'],1645476757837840391,"pepsibr obrigado ✨ por curtir❤️‍🔥 !
meu refri favorito 🔥.
pepsi .",,
86,['1645475840401223680'],1645475840401223680,rt nandiguptabjp: आज बाबा गोरखनाथ की नगरी गोरखपुर के औद्योगिक क्षेत्र में उत्तर प्रदेश के यशस्वी मुख्यमंत्री श्री योगी आदित्यनाथ जी की अ…,,
87,['1645475705172684803'],1645475705172684803,"rt cxk_thailand: 230410 百事中国 weibo update

สแกน qr code เพื่อเข้าสู่ pepsi metaverse สร้าง “ความกระหาย” ที่คุณสามารถทำได้ด้วยกัน กับโฆษกเ…",,
88,['1645473736907161618'],1645473736907161618,"pepsi unveils new logo, visual identity, beginning fall 2023, for the brand's 125th anniversary.  pepsi",,
89,['1645473323990814721'],1645473323990814721,rt angryladki: बॉयकॉट करो इनका जो विदेशी कम्पनियों को कुछ नही कहते और स्वदेशी पर सवाल उठाते पेप्सी कोला हिंदुस्तान लीवर जैसी कंपनियों को क…,,
90,['1645472611135021056'],1645472611135021056,pepsi cannot find caffeine free pepsi in sw florida or western connecticut...any particular reason for this?????,,
91,['1645471944723005461'],1645471944723005461,"rt cxk_thailand: 230410 百事中国 weibo update

สแกน qr code เพื่อเข้าสู่ pepsi metaverse สร้าง “ความกระหาย” ที่คุณสามารถทำได้ด้วยกัน กับโฆษกเ…",,
92,['1645471862254866433'],1645471862254866433,"rt cxk_thailand: 230410 百事中国 weibo update

สแกน qr code เพื่อเข้าสู่ pepsi metaverse สร้าง “ความกระหาย” ที่คุณสามารถทำได้ด้วยกัน กับโฆษกเ…",,
93,['1645471744382074882'],1645471744382074882,"this could be fun pepsi jetblue 
zeroisnowboarding sweepstakes",,
94,['1645471577629396992'],1645471577629396992,"rt alwayscaixukun: pepsixkun 

pepsi spokesperson caixukun is really handsome 😍
 蔡徐坤 pepsi ",,
95,['1645470773862072351'],1645470773862072351,pepsi jetblue w/ zeroisnowboarding sweepstakes pepsi jetblue,,
96,['1645470168468815873'],1645470168468815873,pepsi jetblue w/  zeroisnowboarding sweepstakes pepsi jetblue,,
97,['1645470048578830338'],1645470048578830338,rt valueroad: great to see turn integrated with pepsi rewarding people for ending single use plastic in baltimoremd with oakviewgroup…,,
98,['1645469517227892737'],1645469517227892737,what stocks might make more money? pick the best $pep vs. $real vs. $spy. pepsi  ,,
99,['1645468681005039616'],1645468681005039616,i swear i’m going to find pepsi when i go to thailand!!!!!! rhugt,,
0,['1645468568992231425'],1645468568992231425,"rt cxk_thailand: 230410 百事中国 weibo update

สแกน qr code เพื่อเข้าสู่ pepsi metaverse สร้าง “ความกระหาย” ที่คุณสามารถทำได้ด้วยกัน กับโฆษกเ…",,
1,['1645468486054060034'],1645468486054060034,"rt cxk_thailand: 230410 百事中国 weibo update

สแกน qr code เพื่อเข้าสู่ pepsi metaverse สร้าง “ความกระหาย” ที่คุณสามารถทำได้ด้วยกัน กับโฆษกเ…",,
2,['1645465586485575681'],1645465586485575681,"rt cxk_thailand: 230410 百事中国 weibo update

สแกน qr code เพื่อเข้าสู่ pepsi metaverse สร้าง “ความกระหาย” ที่คุณสามารถทำได้ด้วยกัน กับโฆษกเ…",,
3,['1645464989300301825'],1645464989300301825,uma pepsi e um salgado lays seria perfeito agora!! 7️⃣🇬🇧,,
4,['1645464713923534849'],1645464713923534849,"rt cxk_thailand: 230410 百事中国 weibo update

สแกน qr code เพื่อเข้าสู่ pepsi metaverse สร้าง “ความกระหาย” ที่คุณสามารถทำได้ด้วยกัน กับโฆษกเ…",,
5,['1645464616972222464'],1645464616972222464,rt angryladki: बॉयकॉट करो इनका जो विदेशी कम्पनियों को कुछ नही कहते और स्वदेशी पर सवाल उठाते पेप्सी कोला हिंदुस्तान लीवर जैसी कंपनियों को क…,,
6,['1645463654685622272'],1645463654685622272,"pepsi's rebranding is making waves in the market! check out their bold new logo and visual identity system that pays homage to the brand's heritage while embracing modernity. share your thoughts on the rebrand in the comments below! 🌊🌀 

pepsi rebranding marketing ",,
7,['1645463619595796486'],1645463619595796486,freebyrd316 nicomartelle hemanismyhero stradlemonkey motudrawing brokenbridgegxb mark_lapping sinjun45 captainbacon61 addictedhe the_tyebox hemanfan1 brooksidefilms tentaclause gillster37 therealwallbie aliciamariebody lizhobbs1974 smax140adams cimerians michaelodomart jfdm76 wheeljack83 deanetts seitayokokawa kevhulk73 battleramblog tylerslam dccomics mattel mastersofficial kimberlandart pepsi neca_toys hulkhogan konami metallica outbacksteakaus arcade_1up oreo pandaexpress pizzahut codyrhodes i love this hulk hogan ultimate collection figure by mattel and this tmnt figure set by neca. so what 'cha gonna do shredder when hulkamania and the tmnt run wild on you? brother! hulkhogan legend goat tmnt heroesinahalfshell turtlepower ,,
8,['1645463573915631624'],1645463573915631624,"jetblue pepsi let's goooo!
zeroisnowboarding, sweepstakes, jetblue, pepsi",,
9,['1645463494601617408'],1645463494601617408,rt nandiguptabjp: आज बाबा गोरखनाथ की नगरी गोरखपुर के औद्योगिक क्षेत्र में उत्तर प्रदेश के यशस्वी मुख्यमंत्री श्री योगी आदित्यनाथ जी की अ…,,
10,['1645463047350394880'],1645463047350394880,"pepsi logo using ms paint by me 🥤rate my skill 👾
pepsiindia 
id_pepsi
pepsibr 
pepsi_arabia 
pepsilightve 
pepsi_es pepsi mspaint ",,
11,['1645462658525831171'],1645462658525831171,"rt teameworkjob: new freelancing marketplace is way2k



freelancing marketplace rebecca pepsi twitterblue htt…",,
12,['1645462531761410049'],1645462531761410049,"rt cxk_thailand: 230410 百事中国 weibo update

สแกน qr code เพื่อเข้าสู่ pepsi metaverse สร้าง “ความกระหาย” ที่คุณสามารถทำได้ด้วยกัน กับโฆษกเ…",,
13,['1645461713763078144'],1645461713763078144,"rt cxk_thailand: 230410 百事中国 weibo update

สแกน qr code เพื่อเข้าสู่ pepsi metaverse สร้าง “ความกระหาย” ที่คุณสามารถทำได้ด้วยกัน กับโฆษกเ…",,
14,['1645459400637702146'],1645459400637702146,pepsi your logo looks like the america's cup! ,,
15,['1645457787181232135'],1645457787181232135,"twitter why are trying so hard to please me, are your ok? this not like you, come on suspended me please? handsomeace_66 can used the names? garymayorprince we just got arbys billboard burgerking cocacola pepsi dominos dunkindonuts doritos oreo 🥰 ",,
16,['1645457504925794304'],1645457504925794304,rt angryladki: बॉयकॉट करो इनका जो विदेशी कम्पनियों को कुछ नही कहते और स्वदेशी पर सवाल उठाते पेप्सी कोला हिंदुस्तान लीवर जैसी कंपनियों को क…,,
17,['1645456191550529538'],1645456191550529538,"rt alwayscaixukun: pepsixkun 

pepsi spokesperson caixukun is really handsome 😍
 蔡徐坤 pepsi ",,
18,['1645456182495125506'],1645456182495125506,"rt alwayscaixukun: 230407 pepsixkun 

caixukun 蔡徐坤 pepsi ",,
19,['1645455976802263044'],1645455976802263044,"pepsi love that drink my mom's loves it also we no it's not good, but it's something about making you burping feels good don't it, just a theory what do you think sir.? lol 🤣 ",,
20,['1645455676418969600'],1645455676418969600,rt nandiguptabjp: आज बाबा गोरखनाथ की नगरी गोरखपुर के औद्योगिक क्षेत्र में उत्तर प्रदेश के यशस्वी मुख्यमंत्री श्री योगी आदित्यनाथ जी की अ…,,
21,['1645455189653192704'],1645455189653192704,"rt cxk_thailand: 230410 百事中国 weibo update

สแกน qr code เพื่อเข้าสู่ pepsi metaverse สร้าง “ความกระหาย” ที่คุณสามารถทำได้ด้วยกัน กับโฆษกเ…",,
22,['1645453983056814081'],1645453983056814081,"rt alwayscaixukun: pepsixkun 

pepsi spokesperson caixukun is really handsome 😍
 蔡徐坤 pepsi ",,
23,['1645453273552556032'],1645453273552556032,"rt cxk_thailand: 230410 百事中国 weibo update

สแกน qr code เพื่อเข้าสู่ pepsi metaverse สร้าง “ความกระหาย” ที่คุณสามารถทำได้ด้วยกัน กับโฆษกเ…",,
24,['1645453254506213377'],1645453254506213377,"rt alwayscaixukun: 230407 pepsixkun 

caixukun 蔡徐坤 pepsi ",,
25,['1645453073039654913'],1645453073039654913,"rt cxk_thailand: 230410 百事中国 weibo update

สแกน qr code เพื่อเข้าสู่ pepsi metaverse สร้าง “ความกระหาย” ที่คุณสามารถทำได้ด้วยกัน กับโฆษกเ…",,
26,['1645452788304936960'],1645452788304936960,freebyrd316 nicomartelle hemanismyhero stradlemonkey motudrawing brokenbridgegxb mark_lapping sinjun45 captainbacon61 addictedhe the_tyebox hemanfan1 brooksidefilms tentaclause gillster37 therealwallbie aliciamariebody lizhobbs1974 smax140adams cimerians michaelodomart jfdm76 wheeljack83 deanetts seitayokokawa kevhulk73 battleramblog tylerslam dccomics mattel mastersofficial kimberlandart pepsi neca_toys hulkhogan konami metallica outbacksteakaus arcade_1up oreo pandaexpress pizzahut codyrhodes happy motumonday and hemanmonday to all my motu loving brothers. heman motu greatesttoysevermade greatestfranchiseintheuniverse ,,
27,['1645452375518511104'],1645452375518511104,"rt cxk_thailand: 230410 百事中国 weibo update

สแกน qr code เพื่อเข้าสู่ pepsi metaverse สร้าง “ความกระหาย” ที่คุณสามารถทำได้ด้วยกัน กับโฆษกเ…",,
28,['1645451854900518912'],1645451854900518912,"rt cxk_thailand: 230410 百事中国 weibo update

สแกน qr code เพื่อเข้าสู่ pepsi metaverse สร้าง “ความกระหาย” ที่คุณสามารถทำได้ด้วยกัน กับโฆษกเ…",,
29,['1645451614621405185'],1645451614621405185,"rt cxk_thailand: 230410 百事中国 weibo update

สแกน qr code เพื่อเข้าสู่ pepsi metaverse สร้าง “ความกระหาย” ที่คุณสามารถทำได้ด้วยกัน กับโฆษกเ…",,
30,['1645451428524339200'],1645451428524339200,rt angryladki: बॉयकॉट करो इनका जो विदेशी कम्पनियों को कुछ नही कहते और स्वदेशी पर सवाल उठाते पेप्सी कोला हिंदुस्तान लीवर जैसी कंपनियों को क…,,
31,['1645450650430619649'],1645450650430619649,"rt cxk_thailand: 230410 百事中国 weibo update

สแกน qr code เพื่อเข้าสู่ pepsi metaverse สร้าง “ความกระหาย” ที่คุณสามารถทำได้ด้วยกัน กับโฆษกเ…",,
32,['1645450601013346307'],1645450601013346307,"rt cxk_thailand: 230410 百事中国 weibo update

สแกน qr code เพื่อเข้าสู่ pepsi metaverse สร้าง “ความกระหาย” ที่คุณสามารถทำได้ด้วยกัน กับโฆษกเ…",,
33,['1645450433920487427'],1645450433920487427,now playing! heartache by pepsi listen live on get me radio! at  ,,
34,['1645449940582424581'],1645449940582424581,"rt alwayscaixukun: pepsixkun 

pepsi spokesperson caixukun is really handsome 😍
 蔡徐坤 pepsi ",,
35,['1645449932533563393'],1645449932533563393,"rt alwayscaixukun: 230407 pepsixkun 

caixukun 蔡徐坤 pepsi ",,
36,['1645449910760660992'],1645449910760660992,pepsi 🇬🇧,,
37,['1645449169627385857'],1645449169627385857,"rt cxk_thailand: 230410 百事中国 weibo update

สแกน qr code เพื่อเข้าสู่ pepsi metaverse สร้าง “ความกระหาย” ที่คุณสามารถทำได้ด้วยกัน กับโฆษกเ…",,
38,['1645448812788613121'],1645448812788613121,"rt cxk_thailand: 230410 百事中国 weibo update

สแกน qr code เพื่อเข้าสู่ pepsi metaverse สร้าง “ความกระหาย” ที่คุณสามารถทำได้ด้วยกัน กับโฆษกเ…",,
39,['1645448493358780416'],1645448493358780416,vegas is calling me! pepsi jetblue zeroisnowboarding sweepstakes,,
40,['1645448434781138945'],1645448434781138945,pepsi jetblue vegas is calling me! pepsi jetblue zeroisnowboarding sweepstakes,,
41,['1645447935403130880'],1645447935403130880,"rt alwayscaixukun: pepsixkun 

pepsi spokesperson caixukun is really handsome 😍
 蔡徐坤 pepsi ",,
42,['1645447917451485184'],1645447917451485184,"rt cxk_thailand: 230410 百事中国 weibo update

สแกน qr code เพื่อเข้าสู่ pepsi metaverse สร้าง “ความกระหาย” ที่คุณสามารถทำได้ด้วยกัน กับโฆษกเ…",,
43,['1645447743572410368'],1645447743572410368,"rt cxk_thailand: 230410 百事中国 weibo update

สแกน qr code เพื่อเข้าสู่ pepsi metaverse สร้าง “ความกระหาย” ที่คุณสามารถทำได้ด้วยกัน กับโฆษกเ…",,
44,['1645447567130636289'],1645447567130636289,"rt alwayscaixukun: pepsixkun 

pepsi spokesperson caixukun is really handsome 😍
 蔡徐坤 pepsi ",,
45,['1645447519487533057'],1645447519487533057,rt nandiguptabjp: आज बाबा गोरखनाथ की नगरी गोरखपुर के औद्योगिक क्षेत्र में उत्तर प्रदेश के यशस्वी मुख्यमंत्री श्री योगी आदित्यनाथ जी की अ…,,
46,['1645447474004504576'],1645447474004504576,lovemesome1980s nicomartelle hemanismyhero stradlemonkey motudrawing brokenbridgegxb mark_lapping sinjun45 captainbacon61 addictedhe the_tyebox hemanfan1 brooksidefilms tentaclause gillster37 therealwallbie aliciamariebody lizhobbs1974 smax140adams cimerians michaelodomart jfdm76 wheeljack83 deanetts seitayokokawa kevhulk73 battleramblog tylerslam dccomics mattel mastersofficial kimberlandart pepsi neca_toys hulkhogan konami metallica outbacksteakaus arcade_1up oreo pandaexpress pizzahut codyrhodes todays strip ,,
