,edit_history_tweet_ids,id,text,withheld.copyright,withheld.country_codes
31,['1645519281239609344'],1645519281239609344,"subway subway
$100 order for staff; took 1hr+. items missing. called store 3909; asked for mgr. he yells, talks over, calls me liar/thief. called back from our work phone recording. this how we treat folks? callrecorded customerservice subway badway noway

",,
32,['1645518948644057089'],1645518948644057089,subway has literally ruined everything by changing the honey mustard. like whooooo approved this disaster?? the honey mustard tastes like death and regret. like did yall even try???? at all.,,
33,['1645516817371201542'],1645516817371201542,"i'm at subway in cleveland, oh ",,
34,['1645513068900745216'],1645513068900745216,1boysfan budlight cocacola subway coca-cola shooting themselves in the other foot lol,,
35,['1645513013229748242'],1645513013229748242,the sandwich artist when i ask them to carve out the bread at subway ,,
36,['1645511670142304268'],1645511670142304268,"subway subway $100 order for staff; took 1hr+. items missing. called store 3909; asked for mgr. he yells, talks over, calls me liar/thief. called back from our work phone recording. this how we treat folks? callrecorded customerservice subway badway noway

",,
37,['1645511649523105796'],1645511649523105796,"subway robgronkowski subway $100 order for staff; took 1hr+. items missing. called store 3909; asked for mgr. he yells, talks over, calls me liar/thief. called back from our work phone recording. this how we treat folks? callrecorded customerservice subway badway noway

",,
38,['1645511628614508544'],1645511628614508544,"subway subway $100 order for staff; took 1hr+. items missing. called store 3909; asked for mgr. he yells, talks over, calls me liar/thief. called back from our work phone recording. this how we treat folks? callrecorded customerservice subway badway noway

",,
39,['1645511577930530842'],1645511577930530842,"subway $100 order for staff; took 1hr+. items missing. called store 3909; asked for mgr. he yells, talks over, calls me liar/thief. called back from our work phone recording. this how we treat folks? callrecorded customerservice subway badway noway

",,
40,['1645510506571083804'],1645510506571083804,not subway refusing to refund me for an order i never received and pretending it’s not their responsibility 🙃,,
41,['1645506908495781890'],1645506908495781890,"subway is or will the chicken/beef/pork you serve contain mrna that the cows and pigs are scheduled to have injected this month?? 
renztom",,
42,['1645505917226725376'],1645505917226725376,unsafe platform conditions at st george station due to a male shouting and screaming at nothing. unsafe ttc ttcu stgeorge delay delays subway,,
43,['1645504391678402561'],1645504391678402561,rt weare2saxy: just a typical day on the nyc subway 🎷 saxophone nyc subway 2saxy ,,
44,['1645504227060350976'],1645504227060350976,"subway fresh sub, fresh with sasha, and malia, hi, nice to meet ya, i like y'all features, teachers, show me something i didn't know, i wanna grow! are you feeling? your friend, andrew, from, alabama! nike meat/meet, yeah i know! grrrrrrrr! 🦕🦖🦕🦖🦕🦖♾️♾️♾️♾️♾️♾️$ ",,
45,['1645502319549874176'],1645502319549874176,rt weare2saxy: just a typical day on the nyc subway 🎷 saxophone nyc subway 2saxy ,,
46,['1645502248989106176'],1645502248989106176,"code parainage subway : x-6184hje 🍀

salut! télécharge l'appli subway®️ et rentre le code x-6192p1u l’orsque tu t'inscris, tu reçois des points de bienvenue ! 200 points ! 💚

soit 4 🍪 gratuits

macdo promo subway kcorp barcelone tudorout kfc quick haaland marseille ",,
47,['1645502171994103842'],1645502171994103842,"code parainage subway : x-6184hje 🍀

salut! télécharge l'appli subway®️ et rentre le code x-6192p1u l’orsque tu t'inscris, tu reçois des points de bienvenue ! 200 points ! 💚

soit 4 🍪 gratuits

macdo promo subway kcorp barcelone tudorout kfc quick haaland marseille ",,
48,['1645502124934012929'],1645502124934012929,"code parainage subway : x-6184hje 🍀

salut! télécharge l'appli subway®️ et rentre le code x-6192p1u l’orsque tu t'inscris, tu reçois des points de bienvenue ! 200 points ! 💚

soit 4 🍪 gratuits

macdo promo subway kcorp barcelone tudorout kfc quick haaland marseille ",,
49,['1645500788347924480'],1645500788347924480,pikaapooo sharksqua1 sharxfn subway i have loads of it if ya want,,
50,['1645500560194379804'],1645500560194379804,pikaapooo sharxfn subway facts,,
51,['1645500526123970560'],1645500526123970560,mega_erection pikaapooo sharxfn subway yea subway,,
52,['1645500372927275008'],1645500372927275008,"hey subway, let’s settle this once and for all. what did sweet peppers ever do to you?! why must you take them away?! i need answers!",,
53,['1645498246301720603'],1645498246301720603,3 athletes unfortunately knew jared subway,,
54,['1645497576370708483'],1645497576370708483,"i'm at subway in n. las vegas, nv  ",,
55,['1645496731415486464'],1645496731415486464,"riding the shuttle yesterday from grand central to 42nd street, i felt like i had entered a horror movie in this subway car. thanks, mta, nyc isn't scary enough... ad for showtime's yellowjackets. mta subway nyc nycsubway yellowjackets showtime advertising newyorkcity ",,
56,['1645495972481441807'],1645495972481441807,"pickleball now has an official sandwich, courtesy of  subway.

the sandwich chain has announced a ""pickleball club,"" available starting april 27th. ",,
57,['1645495512945106961'],1645495512945106961,"rt baer_berliner: what a hot ride on berlins u-bahn  ... part ii. 

metro subway ubahn berlin gay stud cock wank cum …",,
58,['1645495297752145937'],1645495297752145937,mega_erection sharksqua1 sharxfn subway yeah,,
59,['1645495206798819330'],1645495206798819330,pikaapooo sharksqua1 sharxfn subway someone say something about some white sauce??,,
60,['1645495081149898754'],1645495081149898754,"sharksqua1 sharxfn subway true true, the white sauce especially!!",,
61,['1645492839588012043'],1645492839588012043,subway do you give your employees free lunch?,,
62,['1645492587543797760'],1645492587543797760,"subway one of your franchisees screwed up my order twice in a row, didn't make the items as they were supposed to based on the menu and had the nerve to yell at and argue with me when i said i didn't want the sandwiches anymore and i just wanted a refund. i didn't get a refund.",,
63,['1645490309554479107'],1645490309554479107,pikaapooo sharxfn subway yea don’t forget the extra sauce,,
64,['1645485303958732800'],1645485303958732800,anyone else immediately feel nauseous watching mayo be squeezed on someone else’s subway 🤢,,
65,['1645480955144962062'],1645480955144962062,"ran across nick cave's lovely mosaics in the nyc subway yesterday; so glad he found mosaics!! if you take the mta shuttle to 42nd street, be sure to see it!  art nyc newyorkcity nycsubway mta subway mtaartsdesign mosaic permanentart publicart ",,
66,['1645479746124529665'],1645479746124529665,"subway your manager in wheatland wy is really trying to get fired.

her attitude sucks!",,
67,['1645478808185602076'],1645478808185602076,"rt j_serkin: going up.

titspublic gwcpublic 1exhibitionist passionepernoi publicnewds exhibiendome 
flashingpublic exhibitionist…",False,['ID']
68,['1645478674815123465'],1645478674815123465,rt weare2saxy: just a typical day on the nyc subway 🎷 saxophone nyc subway 2saxy ,,
69,['1645473070260289561'],1645473070260289561,"lirr mta nyc trains subway
",,
70,['1645472857575546881'],1645472857575546881,subway hi whsts the formula for bmt again? didn't realise it had been altered....,,
71,['1645472514343043087'],1645472514343043087,"happy easter (monday)

all of our stores are open today from 9am to 11 pm
we will re-open for business as usual on
on tuesday, april 11, 2023 7 am - 11 pm
subwayjamaica subway cookie ",,
72,['1645470958692466699'],1645470958692466699,rt joe_lozito: mondaymotivation mondaymood mondaythoughts mondayvibes nypd justicesystem justice subway injustice nyc murder c…,,
73,['1645470948030545923'],1645470948030545923,rt joe_lozito: mondaymotivation mondaymood mondaythoughts mondayvibes nypd justicesystem justice subway injustice nyc murder c…,,
74,['1645470936932528128'],1645470936932528128,rt joe_lozito: mondaymotivation mondaymood mondaythoughts mondayvibes nypd justicesystem justice subway injustice nyc murder c…,,
75,['1645470927566536708'],1645470927566536708,rt joe_lozito: mondaymotivation mondaymood mondaythoughts mondayvibes nypd justicesystem justice subway injustice nyc murder c…,,
76,['1645466998535593986'],1645466998535593986,subway is come a long way from 5 dollar foot longs…$30 for two sandwiches?!….,,
77,['1645465191780425728'],1645465191780425728,"don't be busy, be productive

photography streetphotography people portrait portraitphotography train trainstation subway sydney nsw australia ",,
78,['1645463585374732288'],1645463585374732288,1boysfan corkyswift2 budlight cocacola subway tran on a can?  i think that could catch on!,,
79,['1645463200702267405'],1645463200702267405,"""modest tick up in subway ridership in march across several lines."" ",,
80,['1645461824731488256'],1645461824731488256,"therealwnut subway subway just had a subway sub for the first time in a few months what the fuck is this new honey mustard, had to go to twitter to make sure my taste buds weren’t tripping i knew something was different! change that shit back",,
81,['1645460870095577089'],1645460870095577089,mnrick_v3 1boysfan subway cocacola disney hersheys budlight abinbev nypost i wonder if early on jared was delivering to brandon.......sandwiches of course....and not young boys....cuz that would be sick....right?,,
82,['1645460640042033155'],1645460640042033155,"rt nyscomptroller: modest tick up in subway ridership in march across several lines. track the city’s progress with us here ⬇️
https://t.…",,
83,['1645460412584927235'],1645460412584927235,subway have you at least “considered” putting a limit on sandwich orders in person. for those of us who want 1-2 it gets hectic for the office girl ordering six all different!! thinking over 2 should use the app? just a thought! thanks! 😎,,
84,['1645456949465456640'],1645456949465456640,"modest tick up in subway ridership in march across several lines. track the city’s progress with us here ⬇️
",,
85,['1645455468322537472'],1645455468322537472,ich bin gerade in lemgo bei subway_de essen. subway food sandwich ,,
86,['1645452924300976129'],1645452924300976129,subway pokemon go is bad,,
87,['1645451009601286146'],1645451009601286146,"on april 6, subway riders applauded the reopening of escalators serving one of nyc's deepest subway stations: the 181st street a train station in uppermanhattan, pix11news is among outlets to report. (photo by jim henderson for wikipedia) ",,
88,['1645448055020482565'],1645448055020482565,game changer for electricvehicles -- fast food and convenience stores start adding fast chargers. 7eleven subway  tacobell axios 1/ ,,
89,['1645447553960513537'],1645447553960513537,"(created by a.i.) scary octopus descending the stairs to the subway - see all 16 images or create your own on web or pc: 

 art scary octopus descending stairs subway ai aiart",,
90,['1645445878797443072'],1645445878797443072,txmlean subway seems that the link is broken…,,
91,['1645445444187635712'],1645445444187635712,learn how lean principles apply at subway benchmarking leanmanufacturing  ,,
92,['1645445417763762179'],1645445417763762179,"rt asianetnewssn: ಇನ್ನೇನೆಲ್ಲಾ ನೋಡ್ಬೇಕೋ... ಮೆಟ್ರೋದಲ್ಲೇ ಸ್ನಾನ ಮಾಡಿದ ಯುವಕ: ವೈರಲ್ ವೀಡಿಯೋ
strips bath newyork subway viral passengers so…",,
93,['1645445259709513731'],1645445259709513731,"rt eynoxart: ""waterpixel art"" no.9⃣0⃣❤️
.
waterpixel mixedmedia deviantart aiart art digitalart aiartcommunity aiartwork surreal…",,
94,['1645445128679456771'],1645445128679456771,"sunocointhenews greenmtncoffee ^ok, i'm embarrassed.
the place we were getting coffee was, in fact, an exxonmobil.
the confusion likely stems from the mobil having a subway, like the sunoco on washington i'd worked at some twenty years ago as a ualbany student.
both fine establishments.
i've egg on my face.",,
95,['1645442125524500481'],1645442125524500481,"we ordered two footlong sandwiches yesterday from subway and got two 15cm ones delivered. today got this reply from swiggycares - just that they will take care next time… of course they will, if we order via swiggy in future. zomato here we come!! ",,
96,['1645441614305964033'],1645441614305964033,"subway riders can expect some relief in the coming months, with bathrooms at 12 more stations set to reopen in may after being shuttered during the covid19 pandemic.

read more:
",,
97,['1645441519455723520'],1645441519455723520,"guy sneaks through the turnstile with another passenger to avoid paying for his fare
bviral newyorkcity subway crazy ",,
98,['1645438630960279553'],1645438630960279553,jlew1233 tacobellpotatoe subway thank you justin. we’re doing this for the brave citizens like you that allow subway to operate in a safe and free country🙌,,
99,['1645438234506194947'],1645438234506194947,"rt eynoxart: ""waterpixel art"" no.9⃣0⃣❤️
.
waterpixel mixedmedia deviantart aiart art digitalart aiartcommunity aiartwork surreal…",,
0,['1645436019167182850'],1645436019167182850,"rt eynoxart: ""waterpixel art"" no.9⃣0⃣❤️
.
waterpixel mixedmedia deviantart aiart art digitalart aiartcommunity aiartwork surreal…",,
1,['1645435083090714627'],1645435083090714627,sharxfn subway a cookie,,
2,['1645433394128646150'],1645433394128646150,"rt eynoxart: ""waterpixel art"" no.9⃣0⃣❤️
.
waterpixel mixedmedia deviantart aiart art digitalart aiartcommunity aiartwork surreal…",,
3,['1645432355388108800'],1645432355388108800,"""waterpixel art"" no.9⃣0⃣❤️
.
waterpixel mixedmedia deviantart aiart art digitalart aiartcommunity aiartwork surreal surrealart surrealism surrealistic creepy horror dark grimdark subway zombies zombievirus ",,
4,['1645428783204417541'],1645428783204417541,placebopill77 zacharylevi subway chuckmoviefans y_strahovski all the time in the world. chuck is just a classic. i will make it so.,,
5,['1645428533760786433'],1645428533760786433,"i billed again  got it done then the bill was fine, i am sorry that i will never go to subway again after today, 
bye bye subway subway subwayindia fredsubwayceo
from
your 11 year old upset customer ",,
6,['1645428510213963778'],1645428510213963778,"dear subway subwayindia,
  byebyesubway
subway is the best food i've ever had in the past 11 years but because of your executive behavior today is my last order,
i humbly requested your kalkaji store staff to give me veg and non veg subs separately but they mixed both,",,
7,['1645428356697948161'],1645428356697948161,lubwamasamuel5 sham_travis19 kingfahad_17 keithnamu mahabuubas airtel_ug kccaesb bradleycarl256 trone256 marvin_lule68 ugandanby actually 😂 subway is a restaurant chain subway,,
8,['1645427796473417729'],1645427796473417729,subway korea please sponsor joshua from seventeen i’m in subway right now and it’s so good i think you should have joshua hong be your new sponsor and ambassador,,
9,['1645425759115255810'],1645425759115255810,day 325 of asking subway to bring back the old sweet onion sauce,,
10,['1645424412730982402'],1645424412730982402,"sensational subway 
presentation 10/10
fed six people.
will definitely be back for more, excellent. ",,
11,['1645422800247705602'],1645422800247705602,"rt odspoor: ""last october, for the first time in his life, dan watson was 'nameless.' he was sleeping on toronto subway cars and in coffe…",,
12,['1645421335819026433'],1645421335819026433,"subway snoozer. loved the coat pattern!
watercolor and fountain pen in hahnemuehle_global watercolor sketchbook.
-----------------------
wmata subway watercolor aquarelle davincipaints everydaysketch sketch sketchbook urbansketchers watercolor…  ",,
13,['1645415903566209026'],1645415903566209026,"no way, subway is introducing a new yearly membership fee like costco. it’ll cost 70$ a year to enter subway and you’ll get a 1$ discount on every sub. hip hip hooray! subway",,
14,['1645414624341159938'],1645414624341159938,kayy_kayy_91 zacharylevi subway chuckmoviefans y_strahovski we can take way more than minute. chuck was and is still 🔥,,
15,['1645414400990519296'],1645414400990519296,rt weare2saxy: just a typical day on the nyc subway 🎷 saxophone nyc subway 2saxy ,,
16,['1645413994134487040'],1645413994134487040,"sharxfn subway it's my go to sub. i always get it with pepper jack cheese, lettuce, black olives, and chipotle sauce lmao",,
17,['1645413737946382337'],1645413737946382337,jjdub6969 subway i actually get that a lot,,
18,['1645413562922221569'],1645413562922221569,sharxfn subway steak and cheese on italian herbs and cheese 😂,,
19,['1645412727131717632'],1645412727131717632,"kayy_kayy_91 zacharylevi subway chuckmoviefans y_strahovski retirement to help chuck and sarah out of the situation, all funded by now multi millionaire restaurateur morgan who sails the seas on his yacht crewed in part by lester and jeff.",,
20,['1645412022010408960'],1645412022010408960,"kayy_kayy_91 zacharylevi subway chuckmoviefans y_strahovski i'm freaking out!! great to see the cause lives on! would you support a movie that involved an older more mature charah, with maybe a teenage son/daughter who accidently stumble onto the intersect?  a retired casey who now owns a successful bonsai tree farm who comes out of",,
21,['1645409015478796289'],1645409015478796289,jaymofiasco melaninpage subway yall really judging this man for ordering after being physically assaulted and having a gun pulled on him? yall never faced real pressure but you here telling him how to operate lmao,,
22,['1645408935820824576'],1645408935820824576,rt weare2saxy: just a typical day on the nyc subway 🎷 saxophone nyc subway 2saxy ,,
23,['1645408198436835329'],1645408198436835329,"sharxfn subway and mayo, it’s like having creamed meat inside of you",,
24,['1645408114307485696'],1645408114307485696,sharxfn subway you should get a sandwich full of meat,,
25,['1645406954746007552'],1645406954746007552,sharxfn subway applebees,,
26,['1645405692147163136'],1645405692147163136,feel like eating subway for lunch. what should i get?,,
27,['1645405482410995713'],1645405482410995713,"toronto police release image of woman wanted for allegedly attacking another woman on ttc subway station
read more at 
ymedia southasiandaily toronto police image wanted ttc subway 
torontopolice tpsoperations yudhvirjaswal…  ",,
28,['1645403994053902342'],1645403994053902342,just a typical day on the nyc subway 🎷 saxophone nyc subway 2saxy ,,
29,['1645399636163854339'],1645399636163854339,身前的女孩子被痴汉射在身上，但好像没有发现 cum subway 女の子 panties 露出 原创 sexy legs  ,,
30,['1645396318381043712'],1645396318381043712,subway just bought a footlong ! thanks subway,,
31,['1645391964454502405'],1645391964454502405,"rt author_jackkost: onthisday in movie history:
subway
directed by luc besson
released april10, 1985.
isabelle adjani, christopher lamb…",,
32,['1645388692977057792'],1645388692977057792,"it's always a great day for a subway! 😋

order for delivery from subway galway, athlone, mullingar, tullamore, newbridge, naas, portlaoise and ennis with what's for dinner:



whatsfordinnerie subway subwayireland subsandwiches salads wraps ",,
33,['1645385613179523074'],1645385613179523074,"ಇನ್ನೇನೆಲ್ಲಾ ನೋಡ್ಬೇಕೋ... ಮೆಟ್ರೋದಲ್ಲೇ ಸ್ನಾನ ಮಾಡಿದ ಯುವಕ: ವೈರಲ್ ವೀಡಿಯೋ
strips bath newyork subway viral passengers socialmedia viralvideo bathinsidemetro newyorksubway
",,
34,['1645384617220767744'],1645384617220767744,"onthisday in movie history:
subway
directed by luc besson
released april10, 1985.
isabelle adjani, christopher lambert, richard bohringer, jean-hugues anglade, jean reno.
letsmovie noiralley filmnoir noir neonoir drama crimemovie 80smovies thriller subway ",,
35,['1645383720042463238'],1645383720042463238,subway meadowhall after serving my family 4 mouldy sandwiches at christmas and the manager offering us 4 free sandwiches we go today to redeem the voucher to be told it only entitles us to 15% off by the same guy so last chance blown. subway the place to go 4 mouldy sandwiches,,
36,['1645382635181490182'],1645382635181490182,retailapocalypse subway bids down to $7b from anticipated $10b ,,
37,['1645381368136835074'],1645381368136835074,rt familyp1231: photo photograph photographers photomode photography tunnel subway thursdaythought thursdaymorning quote quotes…,,
38,['1645379664108744704'],1645379664108744704,"check out latest break down the best modes of transportation and share insider tips on how to navigate the city like a pro 🗽🚇!


newyork nyc newyorkcity newyorkforever newyorkgaa newyorkmetro subway mondaymotivation successionhbo newyorktaxi ",,
39,['1645375465543147520'],1645375465543147520,hey subway and subwaylistens bring back the spicy brown mustard. day362 of you ignoring me stopignoringme dontbescared dontbeshy mustard bringitback subwayseriesmenu,,
40,['1645373554802712579'],1645373554802712579,"bruce_skinz 1boysfan subway cocacola disney hersheys budlight abinbev we started boycotting subway when their spokesperson jared fogel was convicted of pedophilia and sent to prison!!

i edited this reply as i screwed up the link! not enough covfefe this morning, yet!! ugh!!!!!!!!!!
 via nypost",,
41,['1645368882087993345'],1645368882087993345,subway wensandwich,,
42,['1645366016296513541'],1645366016296513541,"(art by a.i.) octopus in an empty subway station, dark, scary - see all 12 images or create your own on web or pc: 

 art octopus empty subway station, dark, scary ai aiart",,
43,['1645350869683294209'],1645350869683294209,"jen surffer game is coming soon on play store.
for more information contact us
03091113271
click here to make free account

cryptocurrencymarket leaders future subway gamingnews ",,
44,['1645346014449074182'],1645346014449074182,"1boysfan budlight cocacola subway ok, boycott subway.",,
45,['1645341264072650753'],1645341264072650753,rt ofmiartgallery: ewa j słusznik photography warsaw poland streetphotography blackandwhitephotography subway entrance underground…,,
46,['1645324792969457664'],1645324792969457664,"rt valvenisent: hey subway, want to attract more customers and save on transaction fees? consider accepting vergecurrency and offering d…",,
47,['1645317995776950277'],1645317995776950277,subway subway 🤝 stopchrishate stoptranshate,,
48,['1645317697683722243'],1645317697683722243,"lovetru72457107 corkyswift2 1boysfan budlight cocacola subway aren't you all supposed to have brains between yer ears and consciences in your hearts?
every misery is at your doorstep god family country american patriots.
cowardice is unbecoming.
nothing changes around here until you do. can you? ",,
49,['1645310745201229825'],1645310745201229825,"hey subway, want to attract more customers and save on transaction fees? consider accepting vergecurrency and offering discounts for $xvg payments! with the us dollar collapsing, customers are looking for alternatives. go crypto and watch your revenue soar! 🚀🥪 subway xvg ",,
50,['1645307713747034117'],1645307713747034117,"thatweb3show _migwashere wensandwichxyz subway 😻 big eyes 😻

🔥claim your 250% bonus when you buy $big! 🔥

💰 simply apply the bullrun250 code and enjoy your $big bag!💰

🚀 launch the cute:  ",,
51,['1645307659720032259'],1645307659720032259,rt tjrpitt: subway's dumpster 228272 on a sunday morning. apparently even two pickups per week now isn't enough myclearwater pinellasgo…,,
52,['1645307634839605249'],1645307634839605249,"thatweb3show _migwashere wensandwichxyz subway 😻 big eyes 😻

🔥claim your 250% bonus when you buy $big! 🔥

💰 simply apply the bullrun250 code and enjoy your $big bag!💰

🚀 launch the cute:  ",,
53,['1645305363833708544'],1645305363833708544,知り合いにオススメされた、サブウェイの生ハムマスカルポーネをいただきました！店員さんのオススメで、ソースはバジルです！野菜がシャキシャキで、生ハムとマスカルポーネの濃厚さとマッチしておいしい！米子にもできたらいいのに！　subway ,,
54,['1645303113786507265'],1645303113786507265,"rt china4tech: by oliviawong123
“dolphins are swimming in a subway?
this subway station makes me feel like i am at a aquarium~ location:…",,
55,['1645299725715877889'],1645299725715877889,take out food of the day: sub in a bowl 🥣 at subway food foodporn salad subinabowl subway ,,
56,['1645298165518839808'],1645298165518839808,"delhi hc’s subway judgement: when is a trademark not seen ‘as whole’?- part i

visit us : 

recently a single bench of the delhi hc gave an order in subway ip llc v. infinity foods &amp; ors. (‘subway’) using the rule of anti-dissection. in this case

subway ",,
57,['1645294449050648579'],1645294449050648579,"i'm at subway in brooklyn, ny w/ zephyrsman kimbu18 browncoko mskeke ",,
58,['1645291362705719296'],1645291362705719296,best buy: 10.0% discount on buffalo wild wings &amp; subway; 15.0% discount on fanatics bestbuy subway ,,
59,['1645284637252677633'],1645284637252677633,"1boysfan mnrick_v3 subway cocacola disney hersheys budlight abinbev i stopped going to subway after they supported purple hair.
i no longer purchase coke products of any kind (and no, not the nose candy)
i will never return to a disney property for any reason...ever...
and will never purchase any hershey products again.
i am comfortable with this",,
60,['1645281933398536193'],1645281933398536193,"rt oliviawong123: dolphins are swimming in a subway?
this subway station makes me feel like i am at a aquarium~
location: zhengzhou city…",,
61,['1645280651317481472'],1645280651317481472,"still ill from subway tuna i know, my fault !",,
