,edit_history_tweet_ids,id,text,withheld.copyright,withheld.country_codes
57,['1645504292063952896'],1645504292063952896,rt giobruno1600: woke nike is angry at its loyal female customers... ,,
58,['1645504237579927553'],1645504237579927553,kelseyhthemodel budweiserusa nike tampax these two need to find a great barber as their shaving skills are abysmal. no make up will hide those stubbles,,
59,['1645504227060350976'],1645504227060350976,"subway fresh sub, fresh with sasha, and malia, hi, nice to meet ya, i like y'all features, teachers, show me something i didn't know, i wanna grow! are you feeling? your friend, andrew, from, alabama! nike meat/meet, yeah i know! grrrrrrrr! 🦕🦖🦕🦖🦕🦖♾️♾️♾️♾️♾️♾️$ ",,
60,['1645504220622209024'],1645504220622209024,lindag_rn olilondontv anheuserbusch budlight ultabeauty olayskin nike proctergamble i think that is what they want,,
61,['1645504131786833938'],1645504131786833938,"nike 

gowokegobroke ",,
62,['1645504088384086017'],1645504088384086017,"katyjon gbnews nike lots of bigoted people have large follower counts, and dylan is a misogynist in my view, with a sexist view of women and what it means to be a woman. days of girlhood indeed 😫",,
63,['1645504085611909121'],1645504085611909121,rt giobruno1600: woke nike is angry at its loyal female customers... ,,
64,['1645504079102353409'],1645504079102353409,neesietweets elliefreedom4 nike bout to watch adidas on the comeback trail lol,,
65,['1645503997514596352'],1645503997514596352,"rt tradori: 🔴🔴🔴attenzione🔴🔴🔴

nuova cacata woke in america… non si stufano mai

la nike dopo i leggings pubblicizzati dal trans  dylanm…",,
66,['1645503974890668033'],1645503974890668033,kelseyhthemodel budweiserusa nike tampax we are literally living in the most intriguing episode of the twilight zone,,
67,['1645503944792367104'],1645503944792367104,donalynmcintyre carolinagirl_45 josbourgault budweiser nike daanimal you're already digging your own grave you sick whore !!!!!!!,,
68,['1645503906733072384'],1645503906733072384,"2) which brings me to the reference to orwell’s ‘1984.’ 
seriously nike, women aren’t falling for your nonsense: dylan is a skinny bloke with no tits.
3/",,
69,['1645503895584505862'],1645503895584505862,"vanalle96161971 gunthereagleman nike didn't go through the roof.  do you support child labor?  separately, do you not see women's positions being taken away?",,
70,['1645503866161762304'],1645503866161762304,"amberclarra datingwife claim your $100 nike gift card!
enter your information now to get started.
his offer is only allowed on  apple ios in united states (us).
apply now: 
giftcards gift giveaway nike nikewomen giveawayuser paypal",,
71,['1645503835627028491'],1645503835627028491,knuterocknee nike hey you gotta grudgingly admire the devotion to the grift. and everybody fell for it. he’s a top level hustler for sure.,,
72,['1645503681234698242'],1645503681234698242,kevin38561166 jordanbpeterson nike you live in your mothers basement? haha.,,
73,['1645503664038051849'],1645503664038051849,"spursofficial sonny7 pedroporro29_ 22 years of absolute failure 
enough is enough 
levyout 
enicout
spursofficial
nike cinchuk hp getir_uk hsbc_uk ineos kumhotyreuk cocacola libertex_europe",,
74,['1645503649941159937'],1645503649941159937,"claim your $100 nike gift card!
enter your information now to get started.
his offer is only allowed on  apple ios in united states (us).
apply now: 
giftcards gift giveaway nike nikewomen giveawayuser paypal ",,
75,['1645503644920606721'],1645503644920606721,"charress jordanbpeterson nike where did he say ""cancel""? boycott is choosing not to buy into something based on legitimate reasons.
cancel culture is just plain slandering w/o evidence.",,
76,['1645503635240136704'],1645503635240136704,irongeek100 jaredcohen10 essexpr nike budlight i feel like he’s mocking me - he knows nothing about being a woman,,
77,['1645503624007614476'],1645503624007614476,youngre81 nike hufworldwide atmos_usa happy birthday! 🥳 such a nice pair 🔥 ,,
78,['1645503581104254976'],1645503581104254976,"ruthpamellla datingwife claim your $100 nike gift card!
enter your information now to get started.
his offer is only allowed on  apple ios in united states (us).
apply now: 
giftcards gift giveaway nike nikewomen giveawayuser paypal",,
79,['1645503497188638732'],1645503497188638732,can you say socialism? ⁦foxnews⁩ ⁦cnn⁩ ⁦anheuserbusch⁩ ⁦nike⁩ disgusting and i regret wearing the uniform of the american military 20+ years. i didn’t offer my life for this equity nonsense to occur!  ,,
80,['1645503477991481344'],1645503477991481344,"aleidaram731 claim your $100 nike gift card!
enter your information now to get started.
his offer is only allowed on  apple ios in united states (us).
apply now: 
giftcards gift giveaway nike nikewomen giveawayuser paypal",,
81,['1645503422429536256'],1645503422429536256,irongeek100 jaredcohen10 essexpr nike budlight it’s harming me and my rights as a woman and feeling safe.,,
82,['1645503389885759505'],1645503389885759505,michaeldoge420 quantumfekt starshipdock tearsintherain1 lionelclone1 ali3nkat pryzmrulezz iamcelinemarie thekatskid1 lottkaren54 safferpsyche memesus77 spadersnfts andremillaire rajtwittz dogeaccept musicphantom69 jewel_gardener d1dave123 dawnheartlrps sofakingdoge2nd kym_head yeshuaissavior piapanda96 pleiadesplz yadirarussell9 youniverse999 maximobanksy bugaloo_2 13dogecoin boozelee86 h_artsncrafts marshaw15161057 codehurtsbrain elonmusk tesla tesla_megapack grimezsz dogecoin nike spacecrystalz historydefined historyinpics nelsonmandela yourhomemars spacex me not knowing wtf ai is giving me here and sending it over to folks who would lol ,,
83,['1645503385792294912'],1645503385792294912,"claim your $100 nike gift card!
enter your information now to get started.
his offer is only allowed on  apple ios in united states (us).
apply now: 
giftcards gift giveaway nike nikewomen giveawayuser paypal ",,
84,['1645503385079087122'],1645503385079087122,"michaeldoge420 starshipdock tearsintherain1 lionelclone1 nachodelaheysus ali3nkat pryzmrulezz quantumfekt thekatskid1 lottkaren54 safferpsyche memesus77 spadersnfts andremillaire rajtwittz dogeaccept musicphantom69 jewel_gardener d1dave123 dawnheartlrps sofakingdoge2nd kym_head yeshuaissavior piapanda96 pleiadesplz yadirarussell9 youniverse999 maximobanksy bugaloo_2 13dogecoin boozelee86 h_artsncrafts marshaw15161057 codehurtsbrain elonmusk tesla tesla_megapack grimezsz dogecoin nike spacecrystalz historydefined historyinpics nelsonmandela yourhomemars spacex question  , what is mutual monday",,
85,['1645503335741685761'],1645503335741685761,juliahb1 i’m definitely going to go out of my way to buy nike products now nike,,
86,['1645503282625024000'],1645503282625024000,kanthanpillay nike i’m willing to bet that are no nike shares.,,
87,['1645503242397433856'],1645503242397433856,messiahwoke budlight nike tampax the struggle is real!,,
88,['1645503234289614849'],1645503234289614849,realamvoice edhenry mrsflorida2016 realmirandakhan boycott nike,,
89,['1645503160553799712'],1645503160553799712,nike burberry ,,
90,['1645503104400633860'],1645503104400633860,lindag_rn olilondontv anheuserbusch budlight ultabeauty olayskin nike so you are cool with oli... who is also trans?,,
91,['1645503051531444225'],1645503051531444225,"on feet look… nike jordan snkrs laceswap
nikestore ",,
92,['1645503047462780955'],1645503047462780955,irongeek100 mollydobbs21 essexpr nike budlight i find it offensive as a woman,,
93,['1645503047257260034'],1645503047257260034,"coolman26539824 gunthereagleman nike shows how ""tolerant"" dems are.  just made yourself look terrible.  but keep pushing division, its your party's strong suit.",,
94,['1645503043285454849'],1645503043285454849,"nadyabyznezz olilondontv anheuserbusch budlight ultabeauty olayskin nike yes, i am well aware if you look at my previous tweets and will be boycotting all things proctergamble.",,
95,['1645503027913129995'],1645503027913129995,"nike 1) bruce jenner, when everyone knew he was a bloke.
of course, film was set in 1984, but errr, i’m sure some nut will be upset bc of ‘misgendering’ 🤡 
2/",,
96,['1645502954927976450'],1645502954927976450,"rt 0xpuregene: 🥇 wos_club is the first 3d sharks nft collection

|partnership with seashepherd 
|design studio working with nike and …",,
97,['1645502949823758338'],1645502949823758338,taki_noobybooby rtfkt nike congrats on getting 1 shoe 😆,,
98,['1645502941258809370'],1645502941258809370,"tampax 
crest 
milkmakeup 
svedkavodka_
sodastreamusa 
lovebeautyandplandt
maccosmetics 
nike 
instacart 
ultabeauty 
aritzia 
renttherunway 
olehenriksen 

please boycott these companies and buy from their competitors.",,
99,['1645502936259198986'],1645502936259198986,"ladyjustice4512 budlight nike tampax hey, if that's what it takes to earn a beer sponsorship, i'll do it.  i am pretty gender fluid, though.  that sure will be weird the next time that i identify as a man.",,
0,['1645502777572073472'],1645502777572073472,"jennifertru07 cassywearsheels budweiserusa nike so what i am finding is dylan killed nobody! 

just like not all black people are to blame when one does wrong nor are all trans. 

get over your bigoted self cassandra.

i just bought from two pairs or j's from nike and i drink kona but bud itself is nasty, sorry bud.",,
1,['1645502760631107607'],1645502760631107607,geespot17 ziko_btc thenftshack rtfkt nike this web3 developer's mev strategy is a total game-changer - start earning over 5 eth per week today! ,,
2,['1645502757619765248'],1645502757619765248,"nike i don’t ask for much, but let’s have lots available for the long-footed ",,
3,['1645502746466942984'],1645502746466942984,sophielouisecc says the person campaigning for cancellation of tampax and nike,,
4,['1645502713164353536'],1645502713164353536,any shoe! any brand! go big with your fandom. hand cut.  airjordan jordan shoeart nikeshoes theartjar🏺nike ,,
5,['1645502664577351698'],1645502664577351698,nachodelaheysus quantumfekt starshipdock tearsintherain1 lionelclone1 ali3nkat pryzmrulezz iamcelinemarie thekatskid1 lottkaren54 safferpsyche memesus77 spadersnfts andremillaire rajtwittz dogeaccept musicphantom69 jewel_gardener d1dave123 dawnheartlrps sofakingdoge2nd kym_head yeshuaissavior piapanda96 pleiadesplz yadirarussell9 youniverse999 maximobanksy bugaloo_2 13dogecoin boozelee86 h_artsncrafts marshaw15161057 codehurtsbrain elonmusk tesla tesla_megapack grimezsz dogecoin nike spacecrystalz historydefined historyinpics nelsonmandela yourhomemars spacex me wanting to share a picture but my paid for app gets stuck not working 😂😡😂 ,,
6,['1645502636165136402'],1645502636165136402,nike ,,
7,['1645502624542896129'],1645502624542896129,"rt whitetamar1: one of the members from mirme taekwondo team wearing the kwondo tshirt and belt (gifts from pmo x nike), while showing the…",,
8,['1645502574253015058'],1645502574253015058,kelseyhthemodel budweiserusa nike tampax don’t forget groomer newsom,,
9,['1645502566833291271'],1645502566833291271,messiahwoke budlight nike tampax maybe halfway he/she is no longer enough and you just need to wack it all off at this point? ,,
10,['1645502461241688086'],1645502461241688086,michele_kw nike why thank u. these are comfy as shit 👌🏾,,
11,['1645502446750367763'],1645502446750367763,"here is the groomer jeffrey making a video with dylan who's getting all those corporate sponsors.  jeffrey makes tiktoks talking directly to kids telling them its ok to not talk to their parents. 
do budweiserusa nike tampax want to rethink who they are working with? ",,
12,['1645502435140534288'],1645502435140534288,michaeldoge420 nachodelaheysus starshipdock tearsintherain1 lionelclone1 ali3nkat pryzmrulezz quantumfekt thekatskid1 lottkaren54 safferpsyche memesus77 spadersnfts andremillaire rajtwittz dogeaccept musicphantom69 jewel_gardener d1dave123 dawnheartlrps sofakingdoge2nd kym_head yeshuaissavior piapanda96 pleiadesplz yadirarussell9 youniverse999 maximobanksy bugaloo_2 13dogecoin boozelee86 h_artsncrafts marshaw15161057 codehurtsbrain elonmusk tesla tesla_megapack grimezsz dogecoin nike spacecrystalz historydefined historyinpics nelsonmandela yourhomemars spacex thanks!!,,
13,['1645502404211900416'],1645502404211900416,rt ibgdrgn: peaceminusone x nike ‘kiiiondo1’ coming soon🔥kwondo1 peaceminusone nike freedominflow ,,
14,['1645502394510311432'],1645502394510311432,"i’ve just been to see ‘air’ the film about nike signing michael jordan. 
i’d like to think the writers were trolling nike and its new  identity politics bs, in light of its pr fuck up over dylan mulvaney. 
 within a few minutes, the film referred to: 
1/",,
15,['1645502326088638481'],1645502326088638481,posi61 gb_hammer sharrond62 nike but her name's dylan?,,
16,['1645502242668302336'],1645502242668302336,"never stay in your lane but test yourself in any and every, then prosper, evermore. fkerley99 showcase_skill ancirasalsa asicsamerica usatrack olympics nike nikefailed boycottnike",,
17,['1645502175857057801'],1645502175857057801,"deathlyacorn gb_hammer sharrond62 nike dylan is a man, he is male!",,
18,['1645502113299206144'],1645502113299206144,melmentality nike i like it sis 🔥🔥🔥,,
19,['1645502067904061466'],1645502067904061466,"restocked on nike us.
air jordan 1 low golf.
🔗   ad ",,
20,['1645502065886785536'],1645502065886785536,sparky99aaa gunthereagleman nike is this opposite world?  dems can't even listen to comedy without being offended and can't stand microaggressions (which literally mean one millionth of an aggression).  or are you following along with joe who is now claiming republicans defunded the police.  you protest too much,,
21,['1645502022924345366'],1645502022924345366,juliahb1 nike have - with thechrismosier. oh that doesn’t fit your transphobic rhetoric does it juliahb1 ,,
22,['1645502014057586743'],1645502014057586743,"juliahb1 nike that's right julia, so tell us, will women stop buying nike because of this abomination or not? i doubt it. or will style and trendiness trump everything? sadly it probably will. if apple did this would people ditch their iphones in protest? probably not",,
23,['1645501981052776449'],1645501981052776449,sick of this guy 🤮 boycott tampax nike budlight whatelzd? ,,
24,['1645501959544217626'],1645501959544217626,stacey_wallen nike fuck you're bullshit i'll never purchase anything again go woke go broke,,
25,['1645501807261544449'],1645501807261544449,"rt whitetamar1: the senior brand director at nike based in beaverton oregon, vp/gm nike korea, were spotted with taehoon (nike korea marke…",,
26,['1645501793688854565'],1645501793688854565,"rt nikolas127: new pics . video coming soon 😎 rubber latex cock dick niketn nike...

see this and more at:
 h…",,
27,['1645501757798350849'],1645501757798350849,"rt amplitudeusa: loved it!!! 
great cast…great music
and the entire film brought back a wonderful wave of nostalgic memories.
happy to see…",,
28,['1645501698071306245'],1645501698071306245,"nike kyrie 7 tb promo basketballshoes ""white black"" dm5042-100 men's multi size

",,
29,['1645501653674598401'],1645501653674598401,"i sold him some nike pro hoods for his daddy's sheetz discount 
🥶 ",,
30,['1645501594442637321'],1645501594442637321,"wechtermark lilylouvee gunthereagleman nike do i?

hootsuite makes it look like that i guess. 

i am a bit of a wiz tbh lol 

don’t hate, appreciate!",,
31,['1645501577568952344'],1645501577568952344,lindag_rn olilondontv anheuserbusch budlight ultabeauty olayskin nike olay is owned by proctor &amp; gambell…. 🤦‍♀️,,
32,['1645501544916295685'],1645501544916295685,joga tv la cage les légendes crespo lopez mendieta 💥 figo ronaldo r.carlos 🔥🔥 jogabonito nike ,,
33,['1645501542768812056'],1645501542768812056,"rt 0xpuregene: 🥇 wos_club is the first 3d sharks nft collection

|partnership with seashepherd 
|design studio working with nike and …",,
34,['1645501501719318528'],1645501501719318528,veronicavicke10 nike budlight yes but only if the women you’re mocking are biological women &amp; the religion is christianity,,
35,['1645501488628736000'],1645501488628736000,"rt whitetamar1: wow the quality of this vid is really magnificent. 👏💯
hbx hong kong (global curated fashion by hypebeast) shared the new…",,
36,['1645501448568938515'],1645501448568938515,"ladyjustice4512 budlight nike tampax i'm still trying to earn my first big endorsement.  i can't figure out why none of the big beer companies are reaching out to me yet.  
",,
37,['1645501430579752961'],1645501430579752961,rt kinksnsneaks: lots of fun those past 2 days airmax90 tn airmaxtn airmaxplus socks nike nikeairmax niketn airmaxtuned soccerso…,,
38,['1645501409784209408'],1645501409784209408,"gen z's spending power is on the rise. 📈💸

great share from neilretail on nike, a brand that just 'gets it' when it comes to genz consumer behavior. ",,
39,['1645501395674492928'],1645501395674492928,rt nitabonitax: military blue 4 kotd snkrsliveheatingup atmoscollectorsclub photography snkrs nike jordan yoursneakersaredope http…,,
40,['1645501386832879616'],1645501386832879616,juliahb1 nike women should just boycottnike,,
41,['1645501294356963352'],1645501294356963352,c’mon nike enough with the golf shoes! 🤦🏾‍♂️ drop some kobe’s 😔,,
42,['1645501291144126487'],1645501291144126487,rt fetishtainmentd: lady nisha: ich lasse mir die sport-sneakers sauber lecken. direkt nach einer zweistündigen sportsession im fitness st…,,
43,['1645501260915777562'],1645501260915777562,rt giobruno1600: woke nike is angry at its loyal female customers... ,,
44,['1645501194834698240'],1645501194834698240,"nachodelaheysus starshipdock tearsintherain1 lionelclone1 ali3nkat pryzmrulezz quantumfekt iamcelinemarie thekatskid1 lottkaren54 safferpsyche memesus77 spadersnfts andremillaire rajtwittz dogeaccept musicphantom69 jewel_gardener d1dave123 dawnheartlrps sofakingdoge2nd kym_head yeshuaissavior piapanda96 pleiadesplz yadirarussell9 youniverse999 maximobanksy bugaloo_2 13dogecoin boozelee86 h_artsncrafts marshaw15161057 codehurtsbrain elonmusk tesla tesla_megapack grimezsz dogecoin nike spacecrystalz historydefined historyinpics nelsonmandela yourhomemars spacex oh, well enjoy then!😎",,
45,['1645501174672666624'],1645501174672666624,rt nitabonitax: military blue 4 kotd snkrsliveheatingup atmoscollectorsclub photography snkrs nike jordan yoursneakersaredope http…,,
46,['1645501121836851202'],1645501121836851202,"rt juliedoherty29: nike dotswoosh this is a slap in the face for real women all over the world
not another penny from me nike i’d rather…",,
47,['1645501059962638336'],1645501059962638336,"jennifertru07 cassywearsheels murder has nothing to do with gender or sexuality but on this note, would you want that man who killed your friend as the face of budweiserusa or nike 

if dylan mulvaney killed six people then find a different trans model or celebrity! i say if because i have not looked it up.",,
48,['1645501052421120020'],1645501052421120020,i'm going to guess that nike and tampax and bud light (no twitter?) actually hate the female in the human species and would rather suck a ladies dick? ,,
49,['1645501046020775936'],1645501046020775936,"deegley hogshead3au budlight nike yes, it is, actually.",,
50,['1645501019638439967'],1645501019638439967,tracyleeclaar gunthereagleman nike well said!,,
51,['1645501017545658368'],1645501017545658368,messiahwoke budlight nike tampax aka: winning at life!,,
52,['1645500983127179264'],1645500983127179264,michaeldoge420 starshipdock tearsintherain1 lionelclone1 ali3nkat pryzmrulezz quantumfekt iamcelinemarie thekatskid1 lottkaren54 safferpsyche memesus77 spadersnfts andremillaire rajtwittz dogeaccept musicphantom69 jewel_gardener d1dave123 dawnheartlrps sofakingdoge2nd kym_head yeshuaissavior piapanda96 pleiadesplz yadirarussell9 youniverse999 maximobanksy bugaloo_2 13dogecoin boozelee86 h_artsncrafts marshaw15161057 codehurtsbrain elonmusk tesla tesla_megapack grimezsz dogecoin nike spacecrystalz historydefined historyinpics nelsonmandela yourhomemars spacex yeah it's easter week,,
53,['1645500969193734144'],1645500969193734144,"rt whitetamar1: one of the members from mirme taekwondo team wearing the kwondo tshirt and belt (gifts from pmo x nike), while showing the…",,
54,['1645500938701115392'],1645500938701115392,"rt bsreviewsuk: 🍿🏀 airmovie    atamc 🏀🍿

have you got your tickets at amc yet this is looking so good. 

don't forget your amcperfectl…",,
55,['1645500920497676307'],1645500920497676307,sharrond62 sharrond62 … we are putting women first and nike last… no more purchases until they ask for forgiveness and publicly state that they will not support trans cheats!!,,
56,['1645500914030059529'],1645500914030059529,michaeldoge420 quantumfekt nachodelaheysus starshipdock tearsintherain1 lionelclone1 ali3nkat pryzmrulezz thekatskid1 lottkaren54 safferpsyche memesus77 spadersnfts andremillaire rajtwittz dogeaccept musicphantom69 jewel_gardener d1dave123 dawnheartlrps sofakingdoge2nd kym_head yeshuaissavior piapanda96 pleiadesplz yadirarussell9 youniverse999 maximobanksy bugaloo_2 13dogecoin boozelee86 h_artsncrafts marshaw15161057 codehurtsbrain elonmusk tesla tesla_megapack grimezsz dogecoin nike spacecrystalz historydefined historyinpics nelsonmandela yourhomemars spacex 👁 see u,,
57,['1645500909072392196'],1645500909072392196,"i’m still not shopping at dicks , i’m not buying nike, i’m not buying anything made by proctergamble , i’m never drinking a budweiserusa product again. i don’t think these companies realize that there are plenty of other options out there to choose from.",,
58,['1645500848959791105'],1645500848959791105,rtfkt takashipom nike both pairs are 🔥.  i’ll be forging the mk drips!   the dnas are my favorite for sure but the price point is outta reach for me sadly…  i’ll still be showing that dna love with my pair of customs tho 🦾🤓⚒️ ,,
59,['1645500846296244229'],1645500846296244229,"ladyjustice4512 you look completely unqualified to receive a budlight, nike, or a tampax endorsement",,
60,['1645500845843431424'],1645500845843431424,daesungsangel nike im_lesserafim oh brother 🤣,,
61,['1645500840848019456'],1645500840848019456,"
if the biological women still support nike nikehateswomen then you can't cry if they use a gender confused dude with makeup and no tits to advertise your clothes..savewomenssports safewomenspaces istandwithjkrowling",,
62,['1645500800402071552'],1645500800402071552,wechtermark brianstaolife gunthereagleman nike agreed. transphobia is intolerance at the most extreme level.,,
63,['1645500760996626432'],1645500760996626432,bmfperspective lilylouvee gunthereagleman nike says the person who tweets nonstop.  bless your heart.,,
64,['1645500707066216448'],1645500707066216448,"katyjon gbnews nike i don't see that personally, i see a teenage barbie like girl character, ditzy, superficial, sexualised, dressing as a child like doll. it's offensive and the trans label and a large follower count should not be a shield to deflect criticism or justify nike promoting this person.",,
65,['1645500636220334108'],1645500636220334108,"rt girl35pammie: nike likes delusional men in dresses? ok. boycottnikewomen . budlight too? boycottbudlight .
stand for a normal societ…",,
66,['1645500558667829248'],1645500558667829248,joga tv la cage : totti nakata henry ⚡⚡ vieira scholes ruud !! ⛔⛔🍿 nike jogabonito ,,
67,['1645500542557331468'],1645500542557331468,"rt hypebeast: uninterrupted x nike lebron 20 ""speak your truth"" dropping on april 14 🗓️ ",,
68,['1645500511343321094'],1645500511343321094,"in a twitter poll, 87% of respondents found dylan mulvaney's nike ad insulting to women. 8% thought it was subverting corporations, 4% thought it inspiring or entertaining, and 0.6 felt it deserving of sympathy

nike budlight ",,
69,['1645500501465923584'],1645500501465923584,"olilondontv this crap from anheuserbusch and budlight does not appeal to real women.  neither does ultabeauty, olayskin, nike, and any other company that markets to women using a man as their spokesperson.",,
70,['1645500487624531978'],1645500487624531978,"rt boome61322133: sm nike 踩踏 虐阳 隔板 鞋底 nikem2k trample 搓射
被大尺度的鞋底搓射 和匡威的鞋底比起来 既疼又爽 ",,
71,['1645500448055468078'],1645500448055468078,rt tishawaddell: ummm clears throat so y'all can hear this loud and clear dylan mulvaney was not 🚫 i repeat not the first trans woman to h…,,
72,['1645500428782800896'],1645500428782800896,"rt zoa_kwon_: 🐲💕 ig story up💫✨    

🗓 10.04.2023 ④
yg_globalvip ibgdrgn 
gdragon  peaceminusone 
nike  pmo kiiiondo …",,
73,['1645500391830724608'],1645500391830724608,"bmfperspective brianstaolife gunthereagleman nike passive aggressive and intolerant, not a great combo.",,
74,['1645500344108220417'],1645500344108220417,"rt boome61322133: sm af1 空军 nike 踩踏 搓射 虐阳 北京sm 血腥 鞋底 鞋底摩擦 射精
af1搓射真疼啊 下次准备体验xvessel的平鞋底 ",,
75,['1645500340702179329'],1645500340702179329,carolinagirl_45 guskuehne budweiser nike and olay apparently.,,
76,['1645500291817820161'],1645500291817820161,"jellrunning nike you really did that, didn't you?",,
77,['1645500270187618335'],1645500270187618335,"rt tradori: 🔴🔴🔴attenzione🔴🔴🔴

nuova cacata woke in america… non si stufano mai

la nike dopo i leggings pubblicizzati dal trans  dylanm…",,
78,['1645500256929423380'],1645500256929423380,itskerrii hey nike how about giving away a few sha’carri track shoes at that event? ,,
79,['1645500240013795340'],1645500240013795340,rt giobruno1600: woke nike is angry at its loyal female customers... ,,
80,['1645500220577562624'],1645500220577562624,"to be original, just be yourself.
.
.
photography photoshoot picoftheday portraitoftheday portrait sneakerhead portrait_society newyorkcity portraiture primeshotmag portrait_mood organic modelnyc portraitpage passion nofilter natural nike beauty portraitsnyc ",,
81,['1645500127656779799'],1645500127656779799,"mrcellaneous steynclan nike gillette gillettevenus tampax never really tried because of the leg work, and to be honest, don't have interest in it.
invested locally with investec and sygnia on a broad spectrum internationally.",,
82,['1645500080990953495'],1645500080990953495,rtfkt takashipom nike dna wayyyy better than 🌸,,
83,['1645500071008702464'],1645500071008702464,"items galore, shoes, clothes &amp; more ! join us on ebay at happydeals3000 ! 55% off !

store -&gt; 

nike adidas hoka sales calvinklein running runningshoes shoe shoesaddict ebaydeals ebayfinds airjordan  shoestore brooks asicsrunning puma ",,
84,['1645499856226762752'],1645499856226762752,giobruno1600 woman don’t want a man representing them how does nike  not get that.  this morning i saw my wife looking for sneakers for my daughters aau basketball.  she just got kyrie nikes about two months ago.  my wife said she needs new sneakers she will never out nikes back on. haha,,
85,['1645499786584367149'],1645499786584367149,rt giobruno1600: woke nike is angry at its loyal female customers... ,,
86,['1645499684344176640'],1645499684344176640,wonbincho3 cardinals gopbcardinals nike jumpman23 have a great year,,
87,['1645499626701885440'],1645499626701885440,"be smart ! follow happydeals3001 for hot sales. shoes galore and plenty more ! updating inventory frequently

60% off ! store link-&gt; 

nike adidas vans brooks runningshoes shoesaddict ebaydeals ebayfinds airjordan shoestore fashion hokaoneone ",,
88,['1645499590890725387'],1645499590890725387,rt tishawaddell: ummm clears throat so y'all can hear this loud and clear dylan mulvaney was not 🚫 i repeat not the first trans woman to h…,,
89,['1645499588017627147'],1645499588017627147,brixtonius steynclan nike gillette gillettevenus tampax can’t we buy international shares ?,,
90,['1645499553393647643'],1645499553393647643,"katyjon gbnews nike as do i, but the label performer is doing a lot of heavy lifting here as the point remains that no other regressive ""performance"" of any other group in society would be acceptable, quite the opposite, it would be condemned.",,
91,['1645499498163052555'],1645499498163052555,youngre81 nike hufworldwide atmos_usa your welcome,,
92,['1645499478714064927'],1645499478714064927,"jordan 1 retro high black satin gym red 555088-060 men's hitop shoes 100%legit
special price!!!!
click here: 
sneakersaddict nike blackhawks sneakerheads",,
93,['1645499459898417181'],1645499459898417181,"memphis af
beach towel 
vibezperiod 👟
we make fly thingz to 
go with your fly thingz 

stuntcentral tallgirltwitter hot97 hiphop blackgirlmagic lsuwbb warzone newyork harlem espn tallahassee famu fsu rickards nike

jookin
👇🏾tap this👇🏾
 ",,
94,['1645499436246896640'],1645499436246896640,"rt thecoachjbshow: therealcoach_jb is trying to figure out what is going on with budlight and nike.

what do you think? let us know!

…",,
95,['1645499432887099399'],1645499432887099399,"sneakerscouts the nike trainer 1 'black/grey' is now available via footlocker! |$130| ad nike 

&gt;&gt;&gt;  ",,
96,['1645499397613002762'],1645499397613002762,juliahb1 nike just click bait. masses of free advertising for nike!,,
97,['1645499395604111360'],1645499395604111360,as i recall nike was dumped by millions years ago ... during &amp; b/c of the nfl kaepetnik kneeling debacle. most people i know haven't bought nike products or watched/purchased nfl products for a long time. ,,
98,['1645499389060816899'],1645499389060816899,joga tv la cage 💥 saviola luis henrique ljunberg ⚡⚡ davids thuram wiltord ⚽ jogabonito nike ,,
99,['1645499380819169281'],1645499380819169281,nike bring these back asap ,,
0,['1645499379510558722'],1645499379510558722,olilondontv nike *an attempt,,
1,['1645499378826907648'],1645499378826907648,dubarry_mme casey5122dark nike i've spent thousands on nike down the years. we go to the home of nike every year for our holidays from scotland. we absolutely love oregon but nike is off our list now until they learn to respect real women. god knows what the hell they're thinking,,
2,['1645499194403340290'],1645499194403340290,"be smart ! follow happydeals3001 for hot sales. shoes galore and plenty more ! updating inventory frequently

60% off ! store link-&gt; 

nike adidas vans brooks runningshoes shoesaddict ebaydeals ebayfinds airjordan shoestore fashion hokaoneone ",,
3,['1645499143786307605'],1645499143786307605,"rt tonyycee: gm ladies &amp; gentlemen💫✨ cheers to a productive week filled with positive vibes🥂

i’m switching it up today🔥

4thsociety aia…",,
4,['1645499047522836498'],1645499047522836498,wonbincho3 cardinals gopbcardinals nike jumpman23 lets go won-bin cho!!!,,
5,['1645499031739588608'],1645499031739588608,homcrn_baker houselyndsey nike i have myelitis caused by astra zeneca. fortunately i’m ok now. i think a booster would have almost killed me.,,
6,['1645499002970939436'],1645499002970939436,"redbyrd103 timrunshismouth nike anheuserbusch jackdaniels_us i am sure they feel threatened.
you realize the right is the minority in the us, and even less are hateful pieces of shit who are offended by this.",,
7,['1645498993810497536'],1645498993810497536,"rt 1974marjolein: mocht je in tilburg wonen en binnenkort een ikea bezoeken, mag je best nog wat planken èn een extra kast voor me meeneme…",,
8,['1645498956544188451'],1645498956544188451,"kanthanpillay nike it’s a stark contrast to see mulvaney, then watch the air movie. how the mighty have fallen",,
